id,host_id,neighbourhood_cleansed,price_cleaned,Term
45944163,372473298,Khlong Toei,1000.00,Long Term
929734767089433820,501321063,Khlong Toei,1957.00,Short Term
977429640301143931,36834105,Khlong Toei,1425.00,Short Term
822204467544475793,125327411,Khlong Toei,1052.00,Short Term
964990991597877555,215589789,Khlong Toei,1000.00,Short Term
643962738552100134,125327411,Khlong Toei,765.00,Short Term
641766103666139215,125327411,Khlong Toei,765.00,Short Term
11171136,13882126,Khlong Toei,3200.00,Short Term
958516007183279471,187199487,Khlong Toei,3270.00,Short Term
883105951680027306,195534424,Khlong Toei,22857.00,Short Term
15137419,95379198,Khlong Toei,800.00,Short Term
946252043156960614,527619664,Khlong Toei,1267.00,Short Term
23568004,41902775,Khlong Toei,1000.00,Long Term
846923509612328658,402093105,Khlong Toei,1701.00,Short Term
833274748819090437,479640508,Khlong Toei,1300.00,Long Term
984031865312355002,537905353,Khlong Toei,2542.00,Short Term
45995184,342783799,Khlong Toei,12500.00,Short Term
909694191971720279,341188013,Khlong Toei,1520.00,Short Term
35588327,264637612,Khlong Toei,1950.00,Short Term
43062071,342783799,Khlong Toei,5800.00,Short Term
873790244041076975,402093105,Khlong Toei,1022.00,Short Term
966192191852800861,243975656,Khlong Toei,1650.00,Short Term
957777322531176682,52161947,Khlong Toei,3335.00,Short Term
11816960,62939640,Khlong Toei,650.00,Long Term
879231716561263009,341472080,Khlong Toei,9999.00,Short Term
39244919,270442733,Khlong Toei,10000.00,Short Term
39244335,270442733,Khlong Toei,10000.00,Short Term
28748496,89252726,Khlong Toei,1100.00,Short Term
884031469107765707,13732094,Khlong Toei,1028.00,Short Term
8637714,45415512,Khlong Toei,2000.00,Long Term
36284155,270442733,Khlong Toei,9240.00,Short Term
43151906,37749512,Khlong Toei,2000.00,Short Term
36261491,270442733,Khlong Toei,9240.00,Short Term
822203456432104262,125327411,Khlong Toei,1052.00,Short Term
46183358,186719507,Khlong Toei,2500.00,Long Term
942652555112550157,527619664,Khlong Toei,1314.00,Short Term
795926848589665563,402093105,Khlong Toei,1029.00,Short Term
841758492774951913,52161947,Khlong Toei,840.00,Long Term
948878586606797328,506075785,Khlong Toei,1652.00,Short Term
643965420341460203,125327411,Khlong Toei,765.00,Short Term
944667768289848289,368646484,Khlong Toei,1200.00,Short Term
972355867245167234,532152150,Khlong Toei,1681.00,Short Term
795928634689101664,402093105,Khlong Toei,1029.00,Short Term
859265845958932053,402093105,Khlong Toei,1029.00,Short Term
39234585,270442733,Khlong Toei,10000.00,Short Term
945569046167268612,511187496,Khlong Toei,2835.00,Short Term
28997922,218558560,Khlong Toei,5316.00,Short Term
38687117,295632778,Khlong Toei,2800.00,Short Term
38909406,58112323,Khlong Toei,1300.00,Short Term
934460438505318236,402093105,Khlong Toei,1683.00,Short Term
10504942,13882126,Khlong Toei,2050.00,Short Term
883091773887525917,195534424,Khlong Toei,20832.00,Short Term
966178277067009161,243975656,Khlong Toei,1650.00,Short Term
921817573828351012,5394166,Khlong Toei,2400.00,Short Term
13421469,9509219,Khlong Toei,2459.00,Long Term
36283951,270442733,Khlong Toei,9240.00,Short Term
38937710,378180502,Khlong Toei,2594.00,Short Term
949225457121820043,411428078,Khlong Toei,1200.00,Short Term
932959367048522953,398876153,Khlong Toei,1708.00,Short Term
47821837,37749512,Khlong Toei,7020.00,Short Term
42545131,261031445,Khlong Toei,2188.00,Short Term
39061408,378180502,Khlong Toei,7499.00,Short Term
907717397310608481,52161947,Khlong Toei,945.00,Long Term
800264868364917383,52161947,Khlong Toei,945.00,Long Term
795927992429154435,402093105,Khlong Toei,1029.00,Short Term
36043227,270442733,Khlong Toei,6360.00,Short Term
36018604,270442733,Khlong Toei,5640.00,Short Term
36258890,270442733,Khlong Toei,9240.00,Short Term
38882831,378180502,Khlong Toei,1851.00,Short Term
796118441080430796,494044796,Khlong Toei,1300.00,Long Term
849010155422948126,276781306,Khlong Toei,766.00,Short Term
42495742,331643166,Khlong Toei,2000.00,Short Term
973722705281153245,321732723,Khlong Toei,1200.00,Short Term
920941418733566571,167689013,Khlong Toei,1968.00,Short Term
960019923487105553,124003178,Khlong Toei,1120.00,Short Term
943350051002086421,515883458,Khlong Toei,1600.00,Short Term
33979682,256532416,Khlong Toei,1340.00,Short Term
973026528740178376,535083955,Khlong Toei,1112.00,Short Term
36018637,270442733,Khlong Toei,5640.00,Short Term
795932375690048941,402093105,Khlong Toei,1029.00,Short Term
26627056,198786483,Khlong Toei,2700.00,Short Term
934471517556063177,506075785,Khlong Toei,1630.00,Short Term
944708179749141107,344327171,Khlong Toei,800.00,Short Term
861856656496786789,18699637,Khlong Toei,1900.00,Short Term
654791526080769212,38995727,Khlong Toei,1600.00,Long Term
897453092378050081,9550104,Khlong Toei,1600.00,Long Term
17945716,123126893,Khlong Toei,2500.00,Short Term
18169117,124730192,Khlong Toei,2300.00,Short Term
984698657372831720,490286427,Khlong Toei,20000.00,Short Term
972906914311018084,535083955,Khlong Toei,1176.00,Short Term
869715,4583001,Khlong Toei,904.00,Long Term
973128038361307011,535083955,Khlong Toei,1192.00,Short Term
945254545178444535,344327171,Khlong Toei,2104.00,Short Term
45535637,365192710,Khlong Toei,2000.00,Short Term
32645893,240769132,Khlong Toei,3000.00,Short Term
745335919600745257,475279399,Khlong Toei,3500.00,Long Term
29226231,217176833,Khlong Toei,2100.00,Long Term
20530551,55218554,Khlong Toei,4900.00,Short Term
22330068,134222442,Khlong Toei,1800.00,Short Term
946787777222593728,434168399,Khlong Toei,1375.00,Short Term
43223510,185603031,Khlong Toei,1500.00,Short Term
972915815433248028,535083955,Khlong Toei,1192.00,Short Term
646096501927181415,455923954,Khlong Toei,1166.00,Short Term
715565949199588020,434168399,Khlong Toei,1750.00,Short Term
962419883668669721,41317484,Khlong Toei,12000.00,Short Term
940538734059968970,174102234,Khlong Toei,1100.00,Short Term
804568080578776273,362873787,Khlong Toei,1700.00,Long Term
973124254545484714,535083955,Khlong Toei,1432.00,Short Term
831721555514559618,115758511,Khlong Toei,10000.00,Short Term
973006519842224985,490286427,Khlong Toei,15000.00,Short Term
715566597622561214,434168399,Khlong Toei,2850.00,Short Term
889579668299062480,293020345,Khlong Toei,3999.00,Short Term
973033998420530491,535083955,Khlong Toei,1200.00,Short Term
944713006997707595,344327171,Khlong Toei,1500.00,Short Term
925052598930718282,434168399,Khlong Toei,1625.00,Short Term
934603374698314669,434168399,Khlong Toei,2000.00,Short Term
934595996097355334,434168399,Khlong Toei,1625.00,Short Term
911191318999933526,111844630,Khlong Toei,1542.00,Short Term
939658106088313770,204628845,Khlong Toei,1954.00,Short Term
946881038528495585,523820194,Khlong Toei,2529.00,Short Term
938042767824723890,434168399,Khlong Toei,2000.00,Short Term
932504610117598680,427466829,Khlong Toei,2700.00,Short Term
27303418,104049600,Khlong Toei,2900.00,Short Term
838840137276934610,164234035,Khlong Toei,1211.00,Short Term
973847441888136797,115758511,Khlong Toei,3200.00,Short Term
930961175582203492,434168399,Khlong Toei,1625.00,Short Term
980222799103195975,521694671,Khlong Toei,1129.00,Short Term
745288240349981437,484985900,Khlong Toei,1700.00,Short Term
927321597543809481,434168399,Khlong Toei,1565.00,Short Term
874906023162345672,124938861,Khlong Toei,819.00,Short Term
944684108069267905,276781306,Khlong Toei,800.00,Short Term
745296157225848475,484985900,Khlong Toei,1700.00,Short Term
740946745066185887,434168399,Khlong Toei,6250.00,Short Term
740422498457223784,434168399,Khlong Toei,2500.00,Short Term
959403465631015749,456752357,Khlong Toei,2286.00,Short Term
8697039,45659347,Khlong Toei,904.00,Long Term
927462797341627520,434168399,Khlong Toei,1500.00,Short Term
772022099852104206,478806570,Khlong Toei,3273.00,Short Term
849008414030890702,276781306,Khlong Toei,800.00,Short Term
938040478959763252,434168399,Khlong Toei,2000.00,Short Term
919904049742178044,293020345,Khlong Toei,4999.00,Short Term
927350275969827977,434168399,Khlong Toei,1250.00,Short Term
934598849762770557,434168399,Khlong Toei,1625.00,Short Term
811276414108025328,434168399,Khlong Toei,4500.00,Short Term
922045439872213266,516614658,Khlong Toei,715.00,Short Term
661356894786450135,98598351,Khlong Toei,5800.00,Short Term
912696395486197780,201677068,Khlong Toei,353.00,Short Term
965506508864699305,13876613,Khlong Toei,1305.00,Short Term
940570997444560331,523820194,Khlong Toei,1300.00,Short Term
956776494284214657,478186816,Khlong Toei,1800.00,Long Term
37724082,11005873,Khlong Toei,2044.00,Long Term
981168661587764198,533050011,Khlong Toei,1360.00,Short Term
28332234,213936256,Khlong Toei,1500.00,Short Term
801148135300239883,495292269,Khlong Toei,2500.00,Short Term
906836552721453258,115758511,Khlong Toei,1243.00,Short Term
972892918211420096,201677068,Khlong Toei,2268.00,Short Term
920498505044613347,293020345,Khlong Toei,3999.00,Short Term
42805721,339357705,Khlong Toei,1808.00,Long Term
920501394102349034,293020345,Khlong Toei,4399.00,Short Term
10089119,38880841,Khlong Toei,2201.00,Long Term
985034396299511533,535075381,Khlong Toei,1398.00,Short Term
794300415163161452,186270866,Khlong Toei,3350.00,Short Term
740943642495066702,434168399,Khlong Toei,5000.00,Short Term
984561350031437091,264864968,Khlong Toei,680.00,Short Term
972953213638957627,77328579,Khlong Toei,1200.00,Short Term
938683499082664978,201677068,Khlong Toei,600.00,Long Term
785413950542791214,186270866,Khlong Toei,2700.00,Short Term
53802444,435813180,Khlong Toei,883.00,Long Term
582842195917961697,258090513,Khlong Toei,4842.00,Short Term
714058272854834244,434168399,Khlong Toei,2550.00,Short Term
857457021101196512,506493138,Khlong Toei,4888.00,Short Term
930955025834495669,434168399,Khlong Toei,1200.00,Short Term
930963600690156391,434168399,Khlong Toei,1625.00,Short Term
945239780450730424,264864968,Khlong Toei,2035.00,Short Term
808213557895177698,482317117,Khlong Toei,2757.00,Short Term
932492633876648775,427466829,Khlong Toei,1650.00,Short Term
923478591693111874,493832491,Khlong Toei,3555.00,Short Term
920496767929801387,293020345,Khlong Toei,3699.00,Short Term
946794485019915031,434168399,Khlong Toei,1750.00,Short Term
930958671141092748,434168399,Khlong Toei,1375.00,Short Term
12687676,37225700,Khlong Toei,5000.00,Short Term
925059045435997369,434168399,Khlong Toei,1875.00,Short Term
740933080847463538,434168399,Khlong Toei,3500.00,Short Term
949945828364479474,35082871,Khlong Toei,1416.00,Short Term
927325145179933400,434168399,Khlong Toei,1565.00,Short Term
857484487486033032,506493138,Khlong Toei,6188.00,Short Term
971346772184205152,77328579,Khlong Toei,720.00,Short Term
923012876667413549,478213381,Khlong Toei,1234.00,Long Term
985275021440362764,501005408,Khlong Toei,1600.00,Short Term
972959487424910749,77328579,Khlong Toei,1200.00,Short Term
927327118309736398,434168399,Khlong Toei,1940.00,Short Term
964274119720386214,525572680,Khlong Toei,1700.00,Short Term
927329532998921594,434168399,Khlong Toei,1940.00,Short Term
313459,1611711,Khlong Toei,2260.00,Short Term
959254,5153476,Khlong Toei,1400.00,Long Term
827879875432915285,26620868,Khlong Toei,2023.00,Short Term
882323201404093103,493832491,Khlong Toei,1333.00,Short Term
19516499,59263552,Khlong Toei,3363.00,Short Term
913488623122780346,515916522,Khlong Toei,4000.00,Short Term
920696426151954273,293020345,Khlong Toei,4399.00,Short Term
927356577153771246,434168399,Khlong Toei,2000.00,Short Term
740951809428219040,434168399,Khlong Toei,6250.00,Short Term
42822331,339813025,Khlong Toei,1470.00,Long Term
862263900900669487,508485397,Khlong Toei,2150.00,Short Term
35708330,268452978,Khlong Toei,1350.00,Long Term
972430076063638996,527749381,Khlong Toei,974.00,Short Term
872946186379127574,48215290,Khlong Toei,290.00,Short Term
914026950160691465,201677068,Khlong Toei,816.00,Short Term
877173237573747372,511064901,Khlong Toei,2671.00,Short Term
958393541377678923,161304588,Khlong Toei,1250.00,Short Term
54066174,4771457,Khlong Toei,1345.00,Short Term
42560291,86427838,Khlong Toei,4051.00,Short Term
980852518830529917,10685770,Khlong Toei,3640.00,Short Term
979574782486782560,527749381,Khlong Toei,870.00,Short Term
45327206,284175310,Khlong Toei,4000.00,Short Term
949223509405875987,158654054,Khlong Toei,1350.00,Short Term
980883919715498238,262923052,Khlong Toei,900.00,Short Term
877197562517333637,511064901,Khlong Toei,3266.00,Short Term
882485439226514357,38214855,Khlong Toei,950.00,Short Term
3452365,9165845,Khlong Toei,1209.00,Short Term
39453729,231239852,Khlong Toei,800.00,Long Term
978825905403544156,502914284,Khlong Toei,6967.00,Short Term
748375453826099185,16509841,Khlong Toei,4500.00,Short Term
965750649551795105,411452860,Khlong Toei,950.00,Long Term
962900366230230938,527749381,Khlong Toei,830.00,Short Term
13400758,73275200,Khlong Toei,37975.00,Short Term
925994396103654872,518180072,Khlong Toei,4000.00,Short Term
940326935633556337,386458224,Khlong Toei,5600.00,Short Term
962879463657121374,502914284,Khlong Toei,1139.00,Short Term
971002665114413476,49539775,Khlong Toei,5000.00,Short Term
958414280412146792,314945555,Khlong Toei,2093.00,Short Term
28740957,213505793,Khlong Toei,754.00,Short Term
962893537938319741,502914284,Khlong Toei,1217.00,Short Term
873692492351945219,185602387,Khlong Toei,2000.00,Short Term
604679306063671774,126878071,Khlong Toei,2299.00,Long Term
943116857641520073,527537170,Khlong Toei,1360.00,Short Term
974130434910630463,140884867,Khlong Toei,1729.00,Short Term
958343835808862115,161304588,Khlong Toei,2500.00,Short Term
37977283,262923052,Khlong Toei,884.00,Short Term
877176749114394686,511064901,Khlong Toei,2926.00,Short Term
877186118978350296,511064901,Khlong Toei,3776.00,Short Term
885843618949761105,88384945,Khlong Toei,780.00,Short Term
905353618239594470,185602387,Khlong Toei,1080.00,Long Term
41067146,93977794,Khlong Toei,1800.00,Short Term
943987130348327891,527742304,Khlong Toei,4256.00,Short Term
681464440281106596,375241276,Khlong Toei,1650.00,Short Term
877190033551717458,511064901,Khlong Toei,6021.00,Short Term
947495806052556759,527537170,Khlong Toei,1360.00,Short Term
878224892739072976,342113311,Khlong Toei,1166.00,Short Term
945216153232365633,128943709,Khlong Toei,700.00,Short Term
968732344780367136,48215290,Khlong Toei,621.00,Short Term
943012530630707473,527742304,Khlong Toei,4256.00,Short Term
41032285,231239852,Khlong Toei,2580.00,Short Term
962743007943319079,527749381,Khlong Toei,1350.00,Short Term
888994085346338017,502914284,Khlong Toei,1029.00,Short Term
731070319292255558,182897474,Khlong Toei,3124.00,Short Term
35430734,266647625,Khlong Toei,20000.00,Long Term
818978751021676236,113908233,Khlong Toei,3000.00,Short Term
29971488,37190599,Khlong Toei,1000.00,Short Term
31392583,23870959,Khlong Toei,4123.00,Short Term
35372605,170130906,Khlong Toei,750.00,Long Term
934645792327361912,416454376,Khlong Toei,1404.00,Short Term
18400040,54623556,Khlong Toei,1808.00,Short Term
34099899,257460041,Khlong Toei,1750.00,Short Term
42442796,231239852,Khlong Toei,1500.00,Short Term
23929905,163815743,Khlong Toei,7589.00,Short Term
909201451359009060,185602387,Khlong Toei,1040.00,Long Term
782970119979619694,2973845,Khlong Toei,2400.00,Short Term
869292592275160412,314945555,Khlong Toei,1392.00,Long Term
981082412956141181,262923052,Khlong Toei,774.00,Short Term
943153230004673386,527537170,Khlong Toei,1360.00,Short Term
942427525114248174,527537170,Khlong Toei,1360.00,Short Term
926415306638564220,34626294,Khlong Toei,14705.00,Short Term
33791875,254480314,Khlong Toei,2278.00,Short Term
45326254,284175310,Khlong Toei,4000.00,Short Term
681584461683832593,375241276,Khlong Toei,1650.00,Short Term
876469187577309637,253787977,Khlong Toei,1394.00,Short Term
11411099,44411495,Khlong Toei,850.00,Short Term
25524379,36360449,Khlong Toei,1800.00,Short Term
867655664470197744,508638326,Khlong Toei,960.00,Short Term
831681640712614680,501159232,Khlong Toei,6400.00,Short Term
960080905407116693,522048699,Khlong Toei,1688.00,Short Term
885754343747304649,513507016,Khlong Toei,1520.00,Long Term
984411820866726663,520996184,Khlong Toei,216.00,Short Term
18276112,36360449,Khlong Toei,2900.00,Long Term
984406017785947304,520996184,Khlong Toei,216.00,Short Term
782946919295494540,2973845,Khlong Toei,1900.00,Short Term
31814112,97397240,Khlong Toei,720.00,Short Term
984407647679965244,520996184,Khlong Toei,216.00,Short Term
777303044894672693,2973845,Khlong Toei,2100.00,Short Term
782972776182286987,2973845,Khlong Toei,2400.00,Short Term
782931619345978412,2973845,Khlong Toei,2300.00,Short Term
918850070826650456,520859698,Khlong Toei,1240.00,Short Term
983236328387205936,520996184,Khlong Toei,287.00,Short Term
951192262185663708,7736004,Khlong Toei,1700.00,Short Term
959475371548606663,501920630,Khlong Toei,1300.00,Short Term
917012966075924492,67859488,Khlong Toei,960.00,Short Term
934621586359632226,416454376,Khlong Toei,1404.00,Short Term
969898540787146286,534763788,Khlong Toei,2160.00,Short Term
938706854556841038,253787977,Khlong Toei,1484.00,Short Term
39433053,199348564,Khlong Toei,1700.00,Short Term
977038051031042893,377305601,Khlong Toei,999.00,Short Term
47748529,11529317,Khlong Toei,1999.00,Short Term
979490427701585430,13992210,Khlong Toei,2500.00,Short Term
34189140,257460041,Khlong Toei,8000.00,Short Term
980152554444339209,527358114,Khlong Toei,1200.00,Short Term
926755625658632226,93699685,Khlong Toei,1289.00,Long Term
872909867114285748,67585919,Khlong Toei,1054.00,Short Term
48556223,191504881,Khlong Toei,2039.00,Short Term
983519094306912173,14357128,Khlong Toei,3643.00,Short Term
673554641609482430,470109594,Khlong Toei,3129.00,Short Term
42898320,340188343,Khlong Toei,3400.00,Short Term
782975948201956170,2973845,Khlong Toei,2400.00,Short Term
876474888957698044,253787977,Khlong Toei,1394.00,Short Term
976383108011267242,524010735,Khlong Toei,15840.00,Short Term
7658017,34426085,Khlong Toei,1440.00,Long Term
969086896544433999,524010735,Khlong Toei,15200.00,Short Term
983704255609422091,524010735,Khlong Toei,16000.00,Short Term
979443986577271242,524010735,Khlong Toei,15200.00,Short Term
13599953,44159781,Khlong Toei,904.00,Short Term
944718037893610703,505145566,Khlong Toei,1973.00,Short Term
941067223139493401,500703733,Khlong Toei,1600.00,Long Term
27991977,211418921,Khlong Toei,2749.00,Short Term
933780725553314799,417308207,Khlong Toei,2500.00,Short Term
833968098861606254,492013885,Khlong Toei,1367.00,Short Term
971406212517266453,292245863,Khlong Toei,1200.00,Short Term
931830477940253703,347302995,Khlong Toei,18500.00,Short Term
902675895377070408,435441726,Khlong Toei,1554.00,Short Term
971929902368183177,178846375,Khlong Toei,5800.00,Short Term
902684252593974122,435441726,Khlong Toei,2011.00,Short Term
974383958574447498,535764319,Khlong Toei,1160.00,Short Term
598020459070328647,337002776,Khlong Toei,1342.00,Short Term
975736794168415537,535764319,Khlong Toei,1080.00,Short Term
971477328138614254,535074376,Khlong Toei,1200.00,Short Term
557646060033482532,367168130,Khlong Toei,1500.00,Long Term
795341970446103970,31015834,Khlong Toei,1590.00,Short Term
692654475115313961,276351420,Khlong Toei,900.00,Long Term
979487254295778647,89820474,Khlong Toei,1600.00,Short Term
854848384911538651,492013885,Khlong Toei,1084.00,Short Term
42847791,340895332,Khlong Toei,3550.00,Short Term
975767380424369279,535764319,Khlong Toei,1000.00,Short Term
33062146,8678240,Khlong Toei,800.00,Short Term
902686486890587674,435441726,Khlong Toei,1280.00,Short Term
944526350628879610,45817527,Khlong Toei,1833.00,Short Term
807247326105964402,373848224,Khlong Toei,1200.00,Long Term
937570026155851171,373848224,Khlong Toei,1486.00,Short Term
964248702681529744,506825280,Khlong Toei,5000.00,Short Term
976002160632273485,347302995,Khlong Toei,12571.00,Short Term
41871343,295111616,Khlong Toei,850.00,Short Term
833968232797561532,492013885,Khlong Toei,1353.00,Short Term
785428293210889909,492013885,Khlong Toei,1509.00,Short Term
975801608198119164,535764319,Khlong Toei,1192.00,Short Term
975758724448267195,535764319,Khlong Toei,1400.00,Short Term
902584112379875827,435441726,Khlong Toei,1006.00,Short Term
902615755476302146,435441726,Khlong Toei,1463.00,Short Term
883213786826081555,492013885,Khlong Toei,990.00,Short Term
23863409,173048597,Khlong Toei,2400.00,Short Term
935395994610524107,78959155,Khlong Toei,6500.00,Short Term
975798037759317789,535764319,Khlong Toei,1220.00,Short Term
877007403888185592,347302995,Khlong Toei,1050.00,Short Term
788806155539880365,492013885,Khlong Toei,1650.00,Short Term
26502632,198776485,Khlong Toei,800.00,Short Term
32896505,104769188,Khlong Toei,3500.00,Short Term
8452748,44495909,Khlong Toei,600.00,Long Term
28590460,215328104,Khlong Toei,10000.00,Short Term
32074321,227076210,Khlong Toei,2500.00,Short Term
789055307750539047,186270866,Khlong Toei,1800.00,Short Term
20971642,5260755,Khlong Toei,5389.00,Short Term
957047305101787503,480534455,Khlong Toei,15880.00,Short Term
31605001,100972162,Khlong Toei,1400.00,Long Term
975745246172119178,535764319,Khlong Toei,1056.00,Short Term
848501845821620878,492013885,Khlong Toei,990.00,Short Term
794266731373815947,186270866,Khlong Toei,2350.00,Short Term
966203413786299695,253120340,Khlong Toei,1650.00,Short Term
24033171,120166695,Khlong Toei,3000.00,Short Term
964294366591061797,532190391,Khlong Toei,20000.00,Short Term
808870,4255924,Khlong Toei,1500.00,Short Term
980247317659693130,373848224,Khlong Toei,1750.00,Short Term
980238406034119022,373848224,Khlong Toei,1451.00,Short Term
699569858407360200,276351420,Khlong Toei,750.00,Long Term
17270157,104769188,Khlong Toei,3500.00,Short Term
816218638624471238,29304474,Khlong Toei,6000.00,Long Term
45695816,97397240,Khlong Toei,900.00,Short Term
820576155638970308,499767204,Khlong Toei,5500.00,Long Term
825009871259328551,5201581,Khlong Toei,2500.00,Short Term
23929056,163815743,Khlong Toei,7589.00,Short Term
927328207907050216,489532900,Khlong Toei,814.00,Long Term
917355798201367212,234695865,Khlong Toei,800.00,Short Term
900598174796817864,14461657,Khlong Toei,3018.00,Short Term
925054929071349689,434168399,Khlong Toei,1625.00,Short Term
984394407071910439,341472080,Khlong Toei,1680.00,Short Term
802095329155930991,378456949,Khlong Toei,6528.00,Short Term
958313953145507880,402093105,Khlong Toei,2012.00,Short Term
811268259680424989,434168399,Khlong Toei,2650.00,Short Term
984599640418239102,538000441,Khlong Toei,1912.00,Short Term
902690569317212406,435441726,Khlong Toei,1737.00,Short Term
929450558143394278,329860811,Khlong Toei,1120.00,Short Term
21412661,76242575,Khlong Toei,4500.00,Short Term
42674543,339782706,Khlong Toei,3500.00,Short Term
941530015069431861,493412920,Khlong Toei,1250.00,Short Term
887865959638973624,508485397,Khlong Toei,1900.00,Long Term
41603358,327231900,Khlong Toei,3190.00,Long Term
42497851,338089822,Khlong Toei,3500.00,Short Term
979621905294229598,527749381,Khlong Toei,870.00,Short Term
981139357293638490,533050011,Khlong Toei,1566.00,Short Term
966199005479616047,253120340,Khlong Toei,1650.00,Short Term
41067091,93977794,Khlong Toei,1800.00,Short Term
12222879,33330254,Khlong Toei,850.00,Short Term
835444968017183032,502897724,Khlong Toei,2000.00,Short Term
17966282,61476163,Khlong Toei,2800.00,Short Term
894490392134538558,226429939,Khlong Toei,4006.00,Short Term
949218772109296884,158654054,Khlong Toei,1350.00,Short Term
43004631,342355962,Khlong Toei,3530.00,Short Term
44296020,355734840,Khlong Toei,1808.00,Long Term
42588577,273029101,Khlong Toei,5000.00,Short Term
643953969946541408,125327411,Khlong Toei,765.00,Short Term
908443716923395481,195534424,Khlong Toei,22857.00,Short Term
979584324955463360,262923052,Khlong Toei,799.00,Short Term
735734320226862975,482757803,Khlong Toei,800.00,Short Term
925045304220201770,515911187,Khlong Toei,1722.00,Short Term
822209233227977458,125327411,Khlong Toei,765.00,Short Term
638850371157439884,125327411,Khlong Toei,765.00,Short Term
643947892535782249,125327411,Khlong Toei,765.00,Short Term
749609437732227556,485739642,Khlong Toei,920.00,Long Term
785440944628542114,186270866,Khlong Toei,1985.00,Short Term
657937109215682561,416454376,Khlong Toei,1227.00,Short Term
43143600,343477785,Khlong Toei,832.00,Long Term
41190121,31566655,Khlong Toei,1266.00,Long Term
43173776,342783799,Khlong Toei,5800.00,Short Term
796351576033753274,402093105,Khlong Toei,1029.00,Short Term
978996645155200561,35112478,Khlong Toei,2714.00,Short Term
948957431956742784,201677068,Khlong Toei,1478.00,Short Term
38882881,378180502,Khlong Toei,2039.00,Short Term
948895985038099975,506075785,Khlong Toei,1652.00,Short Term
38882707,378180502,Khlong Toei,1628.00,Short Term
796350297264865492,402093105,Khlong Toei,1029.00,Short Term
38936859,378180502,Khlong Toei,1891.00,Short Term
951119195958852131,493412920,Khlong Toei,1160.00,Short Term
43350856,89519327,Khlong Toei,940.00,Short Term
42845070,378180502,Khlong Toei,1928.00,Short Term
942324879675057733,368646484,Khlong Toei,1171.00,Short Term
942486549846612718,179336488,Khlong Toei,1540.00,Short Term
823664616674062250,341188013,Khlong Toei,840.00,Long Term
19832165,139610733,Khlong Toei,4250.00,Short Term
934436829638749395,402093105,Khlong Toei,1701.00,Short Term
36018655,270442733,Khlong Toei,5640.00,Short Term
968711366032892375,21344966,Khlong Toei,1097.00,Short Term
983627513761520132,341472080,Khlong Toei,2000.00,Short Term
871456369084609077,510428639,Khlong Toei,3680.00,Short Term
14779322,91237366,Khlong Toei,1200.00,Short Term
36283724,270442733,Khlong Toei,9240.00,Short Term
940545219152835496,174102234,Khlong Toei,1200.00,Short Term
983828393411970532,27721148,Khlong Toei,1623.00,Short Term
856741328638998013,489532900,Khlong Toei,786.00,Long Term
822212346954403315,125327411,Khlong Toei,765.00,Short Term
585171243912033166,181453003,Khlong Toei,1799.00,Short Term
43086687,342501401,Khlong Toei,1399.00,Long Term
10460554,13882126,Khlong Toei,3000.00,Short Term
643956245905297370,125327411,Khlong Toei,765.00,Short Term
975140687050596530,471859999,Khlong Toei,3000.00,Short Term
822211555836276496,125327411,Khlong Toei,765.00,Short Term
39382023,172461979,Khlong Toei,1800.00,Short Term
43173504,342783799,Khlong Toei,5800.00,Short Term
799176979208740009,94899359,Khlong Toei,1450.00,Short Term
21603111,155162971,Khlong Toei,1266.00,Long Term
42978873,340124829,Khlong Toei,3630.00,Short Term
941526128021529118,493412920,Khlong Toei,1250.00,Short Term
43173449,342783799,Khlong Toei,6614.00,Short Term
859282894955622407,402093105,Khlong Toei,1029.00,Short Term
908435766851084767,195534424,Khlong Toei,19964.00,Short Term
938734396717317096,175791992,Khlong Toei,4500.00,Short Term
973098170401273267,251620538,Khlong Toei,1280.00,Short Term
970791005637765180,179336488,Khlong Toei,1188.00,Short Term
938655863887301888,510890751,Khlong Toei,1229.00,Short Term
15425496,98862993,Khlong Toei,2200.00,Short Term
931940100494355238,513573243,Khlong Toei,845.00,Short Term
938742054696400923,175791992,Khlong Toei,5500.00,Short Term
857545611174503931,507564325,Khlong Toei,674.00,Long Term
960557855948240230,487618699,Khlong Toei,3138.00,Short Term
33672034,253787023,Khlong Toei,1250.00,Short Term
946241272292606457,527619664,Khlong Toei,1293.00,Short Term
978242426510222597,482449714,Khlong Toei,1800.00,Short Term
957638116304859171,341188013,Khlong Toei,2714.00,Short Term
861321703890913138,48303388,Khlong Toei,3000.00,Short Term
42342936,326635939,Khlong Toei,1890.00,Short Term
23687087,118284876,Khlong Toei,2566.00,Long Term
643964014883761463,125327411,Khlong Toei,765.00,Short Term
15426148,98862993,Khlong Toei,1717.00,Short Term
13488757,31060474,Khlong Toei,2000.00,Short Term
923795,4968824,Khlong Toei,3000.00,Short Term
795447605016206073,402093105,Khlong Toei,1029.00,Short Term
26543269,199613318,Khlong Toei,1990.00,Short Term
744633498536467065,22884808,Khlong Toei,1295.00,Short Term
859260122826666081,402093105,Khlong Toei,1029.00,Short Term
35953246,270442733,Khlong Toei,5640.00,Short Term
983183468790187105,27721148,Khlong Toei,1600.00,Short Term
36553429,274786852,Khlong Toei,4000.00,Short Term
633698889150784959,454217960,Khlong Toei,3271.00,Short Term
912070345277638082,519541656,Khlong Toei,5000.00,Short Term
