id,listing_url,name,picture_url,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_picture_url,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,bathroom,bathroom_type,bedrooms,beds,price_cleaned,minimum_nights,review_scores_rating,Term
944770799104096097,https://www.airbnb.com/rooms/944770799104096097,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-944767145230526932/original/28442ef9-d2b5-4d6a-b1a6-17f4d75fdf45.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,6,1.000000,bath,2,3,2210.00,5,0,Short Term
934419267611962075,https://www.airbnb.com/rooms/934419267611962075,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-934419267611962075/original/9c06a880-43e7-46dc-97e6-f93e39df8b78.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1213.00,7,0,Short Term
929354750501071274,https://www.airbnb.com/rooms/929354750501071274,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-929354750501071274/original/4eb29e69-b7be-4199-a807-dd390136fc65.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
931529362798569488,https://www.airbnb.com/rooms/931529362798569488,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-931529362798569488/original/aec4a489-5025-4e31-bff0-a691295a7428.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1213.00,7,0,Short Term
893162272285315258,https://www.airbnb.com/rooms/893162272285315258,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-893162272285315258/original/ab39838a-474a-450c-9b6c-e742bd0591d1.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,7,1.000000,bath,2,3,2246.00,1,0,Short Term
934406803553276152,https://www.airbnb.com/rooms/934406803553276152,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-934406803553276152/original/3bcafccb-4daf-4755-9398-b1c94ac27f93.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
932247831002579879,https://www.airbnb.com/rooms/932247831002579879,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-932247831002579879/original/0fe8331c-301f-448c-8563-4ae89ec1e60e.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,4,1.000000,bath,2,2,2345.00,7,0,Short Term
929376796912331179,https://www.airbnb.com/rooms/929376796912331179,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-929376796912331179/original/e548d56e-49fa-42b7-b55c-5f178cd015fc.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1213.00,7,0,Short Term
800580885162040367,https://www.airbnb.com/rooms/800580885162040367,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/75b1dfdb-9a26-42d7-b325-9476da76d632.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1128.00,15,4,Short Term
735384082402424250,https://www.airbnb.com/rooms/735384082402424250,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/cc2a2d7d-37c7-40d5-9fe5-fe76679e642c.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1008.00,15,5,Short Term
735381680000086719,https://www.airbnb.com/rooms/735381680000086719,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/651efedc-af59-434c-aaef-31e626eb0dfc.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1065.00,15,5,Short Term
738274486007516768,https://www.airbnb.com/rooms/738274486007516768,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/39ab6c46-4e4a-4d60-899f-ae1a28cb7369.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,978.00,15,5,Short Term
738268957972361467,https://www.airbnb.com/rooms/738268957972361467,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/fea8b9da-aaab-4f30-9cfc-40b58469dd4c.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,978.00,15,5,Short Term
940396611922450965,https://www.airbnb.com/rooms/940396611922450965,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-940396611922450965/original/574e3d0d-e857-4152-8781-3a86d1b19b0a.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,0,1,1135.00,7,0,Short Term
936594190936057715,https://www.airbnb.com/rooms/936594190936057715,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-936594190936057715/original/b499c075-218a-434d-bb1a-eb03db8cf08d.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
804958744316490247,https://www.airbnb.com/rooms/804958744316490247,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-804958744316490247/original/883db74b-23ca-44ca-86a3-56a092a4416e.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,4,1.000000,bath,2,2,2401.00,1,5,Short Term
780987571268522358,https://www.airbnb.com/rooms/780987571268522358,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-780987571268522358/original/5581969b-ef0e-4dbd-b341-d77008407bf4.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,5,1.000000,bath,2,2,2338.00,2,3.5,Short Term
727867717758838526,https://www.airbnb.com/rooms/727867717758838526,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/56ea7c20-f049-4bff-a4fd-fe8a3ddd3dd6.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1008.00,15,4.5,Short Term
738267303141857301,https://www.airbnb.com/rooms/738267303141857301,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/c3d38eee-2404-40c8-8f79-c31fa42d2ca2.jpg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,978.00,15,5,Short Term
780983260358182874,https://www.airbnb.com/rooms/780983260358182874,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-780983260358182874/original/99a38d4a-3820-4e1c-9d22-37e7b01d5e28.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,4,1.000000,bath,2,2,2373.00,2,4,Short Term
931573549925743941,https://www.airbnb.com/rooms/931573549925743941,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-931573549925743941/original/0f7fdf78-726c-4347-bb87-307adadbf68b.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,4,1.000000,bath,2,2,2302.00,7,0,Short Term
838139816736513242,https://www.airbnb.com/rooms/838139816736513242,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-838139816736513242/original/89c22fd5-1e8d-4f0b-9b7d-604bbd340227.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,6,1.000000,bath,2,2,2260.00,1,4,Short Term
932243103348338556,https://www.airbnb.com/rooms/932243103348338556,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-932243103348338556/original/2c81b593-32fa-4902-9fb0-2e2b7c162191.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,4,1.000000,bath,2,2,2104.00,7,0,Short Term
936576986810457169,https://www.airbnb.com/rooms/936576986810457169,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-936576986810457169/original/96574b18-7921-47a9-b4d0-16878b1b7636.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
929380644940112466,https://www.airbnb.com/rooms/929380644940112466,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-929380644940112466/original/f287f8a2-3e86-4aea-b920-ca3fc3c8dbd9.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
936587887162784291,https://www.airbnb.com/rooms/936587887162784291,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-936587887162784291/original/86916f60-93b5-4742-8c60-838230f404e2.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
953935337775467288,https://www.airbnb.com/rooms/953935337775467288,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-936598369915578724/original/501b116f-ee4b-4703-9386-2b12a49189ac.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,1,1,1227.00,7,0,Short Term
940359210576994810,https://www.airbnb.com/rooms/940359210576994810,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-940359210576994810/original/1a691434-1b68-440f-ac1a-7833fffb449b.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,2,1.000000,bath,0,1,1164.00,5,0,Short Term
918499690360341373,https://www.airbnb.com/rooms/918499690360341373,Rental unit in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-918499690360341373/original/64b87d7a-e3c7-4370-b64f-98f096059bb5.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Din Daeng,Entire home/apt,5,1.000000,bath,2,2,3066.00,7,0,Short Term
838134400696238618,https://www.airbnb.com/rooms/838134400696238618,Rental unit in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-838134400696238618/original/07e5c102-ad26-4bdd-bf2d-117104bb8399.jpeg,402093105,Hi Gravity,within an hour,100%,98%,https://a0.muscache.com/im/pictures/user/User-402093105/original/4d93422c-49d0-4f9e-9047-77f7397872be.jpeg?aki_policy=profile_x_medium,True,Din Daeng,Entire home/apt,5,1.000000,bath,2,2,3137.00,7,4.17,Short Term
917948201362760923,https://www.airbnb.com/rooms/917948201362760923,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-917948201362760923/original/2eac2293-dfab-4e78-952f-c160c5c7cbe3.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Huai Khwang,Entire home/apt,4,2.000000,baths,2,2,3125.00,1,0,Short Term
724895720147097787,https://www.airbnb.com/rooms/724895720147097787,Serviced apartment in Khet Yan Nawa,https://a0.muscache.com/pictures/miso/Hosting-724895720147097787/original/873fedaa-3ea0-456d-9367-5097cb052b58.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Yan na wa,Entire home/apt,4,2.000000,baths,2,3,3100.00,1,0,Short Term
843305042322659342,https://www.airbnb.com/rooms/843305042322659342,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-843305042322659342/original/c1644120-922f-4bd0-b494-ccaba8978742.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,5,2.000000,baths,2,2,7570.00,1,0,Short Term
716928013038422881,https://www.airbnb.com/rooms/716928013038422881,Condo in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-716928013038422881/original/48d09594-df34-49cb-996b-41a7ad77bfcf.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2350.00,1,5,Short Term
937319328105920390,https://www.airbnb.com/rooms/937319328105920390,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-937319328105920390/original/d0d6f13c-4c33-4589-a195-ea8f2ec03d81.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,4,1.000000,bath,2,2,5000.00,1,4,Short Term
951071446161781935,https://www.airbnb.com/rooms/951071446161781935,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-951071446161781935/original/f294f7db-671a-4626-aeef-e1e03dc0d276.png,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2250.00,1,0,Short Term
722066863141316826,https://www.airbnb.com/rooms/722066863141316826,Condo in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-722066863141316826/original/a9556594-6efd-4d3f-807c-4401577eee7d.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,3,1.000000,bath,1,1,3250.00,1,5,Short Term
930947628789046748,https://www.airbnb.com/rooms/930947628789046748,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-930947628789046748/original/49293074-3567-46c3-849d-57cfdb35740e.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,1375.00,1,0,Short Term
934601542679047256,https://www.airbnb.com/rooms/934601542679047256,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-934601542679047256/original/d69930cd-0937-485e-b912-f00447896b61.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2000.00,1,0,Short Term
945466750288078243,https://www.airbnb.com/rooms/945466750288078243,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-945462566723627485/original/8a827bd9-8f2e-4cdf-8a98-39bbba55e37f.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2500.00,1,0,Short Term
925299294575439811,https://www.airbnb.com/rooms/925299294575439811,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-925299294575439811/original/b23561d2-0633-4b51-acf8-7e81587fbd3a.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,1500.00,1,0,Short Term
927312070434381554,https://www.airbnb.com/rooms/927312070434381554,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-927312070434381554/original/f05c629a-3800-4104-9cce-b8db13545aa4.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2000.00,1,0,Short Term
806276022391036458,https://www.airbnb.com/rooms/806276022391036458,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-806263212215125690/original/abc025bb-37b4-4ca1-b5c4-13bee3c750d4.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,4,1.000000,bath,1,1,4480.00,1,0,Short Term
930944993383668686,https://www.airbnb.com/rooms/930944993383668686,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-930944993383668686/original/f2a4edd7-1c23-4148-b855-d9dfb5c03d0d.png,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,1125.00,1,0,Short Term
843315939940343006,https://www.airbnb.com/rooms/843315939940343006,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-843315939940343006/original/01f5a6e7-1f10-4269-80d1-b58192ee7528.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,4070.00,1,0,Short Term
934589224998638501,https://www.airbnb.com/rooms/934589224998638501,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-934589224998638501/original/49876a3a-d7af-4570-a395-19ab4f1acfe3.png,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,4,1.000000,bath,1,2,5625.00,1,0,Short Term
786834873763460489,https://www.airbnb.com/rooms/786834873763460489,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-786834873763460489/original/2852ab31-c743-4038-9492-d4d22ee0db12.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,3125.00,1,5,Short Term
717001924652991170,https://www.airbnb.com/rooms/717001924652991170,Condo in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-717001924652991170/original/d6d7b088-5de1-4577-a7d2-bb8cebf05a23.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2850.00,1,0,Short Term
843297779506505448,https://www.airbnb.com/rooms/843297779506505448,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-843297779506505448/original/90f70c77-bd20-4549-b58d-afb976a4a0c5.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,5,2.000000,baths,2,2,7570.00,1,0,Short Term
934687912177137831,https://www.airbnb.com/rooms/934687912177137831,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-934687912177137831/original/ae9b6831-ffcd-44f3-b98d-c8f81081fab1.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,1875.00,1,0,Short Term
930950382350901924,https://www.airbnb.com/rooms/930950382350901924,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-930950382350901924/original/0cb0820c-064b-42bb-8453-b212a0d2bad9.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,1375.00,1,0,Short Term
933210527629118490,https://www.airbnb.com/rooms/933210527629118490,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-933210527629118490/original/b4adabf5-a12c-4c6a-85f4-78d7e57bf2e0.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,1,1750.00,1,0,Short Term
934576653402434611,https://www.airbnb.com/rooms/934576653402434611,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-934576653402434611/original/a1d91742-06aa-42b5-93d5-2d5836110a46.png,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2875.00,1,0,Short Term
741800628656842677,https://www.airbnb.com/rooms/741800628656842677,Condo in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-741779258259851846/original/874efadc-2ae1-4549-8e6a-fa535efa2eec.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Private room,3,1.000000,private bath,1,1,2850.00,1,0,Short Term
933222090897408900,https://www.airbnb.com/rooms/933222090897408900,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-933222090897408900/original/b022af0b-8d9b-4109-ab57-1d6ac913d6b0.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Sathon,Entire home/apt,2,1.000000,bath,1,1,3125.00,1,0,Short Term
937305231413643971,https://www.airbnb.com/rooms/937305231413643971,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-937305231413643971/original/d40a3238-1dea-4a9b-a858-97805333997a.jpeg,434168399,Krittika,within a few hours,94%,61%,https://a0.muscache.com/im/pictures/user/e7fbbcf6-1c01-49e3-910b-d27af4f5f2d7.jpg?aki_policy=profile_x_medium,True,Vadhana,Entire home/apt,2,1.000000,bath,1,1,2000.00,1,0,Short Term
