id,name,picture_url,host_id,neighbourhood_cleansed,room_type,bathroom,bathroom_type,bedrooms,beds,price_cleaned
40435861,Hostel in Khet Ratchathewi,https://a0.muscache.com/pictures/f6356735-4b74-4fec-9171-0887bb5e1145.jpg,108945430,Ratchathewi,Private room,3.500000,shared baths,1,1,800.00
6405471,Rental unit in กรุงเทพมหานคร,https://a0.muscache.com/pictures/80267535/b3a1df9e_original.jpg,28205523,Phra Khanong,Private room,1.000000,bath,0,1,900.00
838939415898043839,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-838939415898043839/original/4b570871-39b8-4799-8f25-0055e7d3799d.jpeg,402093105,Vadhana,Entire home/apt,1.000000,bath,1,2,1538.00
943112120367867520,Condo in Khet Khlong Toei,https://a0.muscache.com/pictures/31abd29c-216a-4bc8-a4af-09310f12e214.jpg,527763375,Khlong Toei,Entire home/apt,2.000000,baths,2,2,2290.00
11499759,Condo in Bangkok,https://a0.muscache.com/pictures/38a97b00-9f3e-4197-9904-0e56020c4f52.jpg,50965084,Rat Burana,Entire home/apt,2.000000,baths,2,2,3000.00
980057367382383419,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-980038648059676918/original/632a2c49-d072-4407-8ffa-1e4f967d33f3.jpeg,536538669,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1699.00
661476947488525015,Condo in Khet Suan Luang,https://a0.muscache.com/pictures/miso/Hosting-661476947488525015/original/cf65581b-871a-44c6-9f6a-786a064bc848.jpeg,62056108,Suanluang,Private room,1.000000,private bath,0,1,790.00
39142558,Rental unit in Khet Bang Sue,https://a0.muscache.com/pictures/b0ae17ae-1de9-4acf-b2f2-048bf636c4ea.jpg,164414378,Bang Sue,Entire home/apt,1.000000,bath,1,1,650.00
899194956918306194,Rental unit in Khet Bang Kapi,https://a0.muscache.com/pictures/3e59d604-a8bd-49c1-88fc-3e50e260b302.jpg,81577630,Bang Kapi,Private room,1.000000,shared bath,0,1,800.00
981026425545449321,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/hosting/Hosting-981026425545449321/original/90940677-13f6-4e2a-9bb4-1a3fc0b6b776.jpeg,205008955,Huai Khwang,Entire home/apt,1.500000,baths,1,1,982.00
41509874,Home in Khet Lat Phrao,https://a0.muscache.com/pictures/d692543e-f98c-4a95-accd-7c4548d33fa8.jpg,325090118,Lat Phrao,Private room,1.000000,private bath,0,1,1200.00
951140668419454801,Home in Khet Bang Phlat,https://a0.muscache.com/pictures/hosting/Hosting-951140668419454801/original/47999daf-713c-4052-b72d-3065f447467c.jpeg,220893313,Bang Phlat,Entire home/apt,1.000000,bath,1,1,555.00
9612801,Condo in Bangkok,https://a0.muscache.com/pictures/92e8e83c-e0e1-4d70-81ee-cc9ae9bc24b6.jpg,44768962,Bang Phlat,Entire home/apt,1.000000,bath,1,1,1500.00
46271170,Rental unit in Chatuchak,https://a0.muscache.com/pictures/d47d159f-da11-485a-a8b5-a34f32bc44eb.jpg,50962557,Din Daeng,Private room,1.000000,bath,0,0,985.00
813565623576906872,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-813565623576906872/original/f8df0750-3863-409b-8583-9fc5ab3f5995.jpeg,498190238,Khlong Toei,Private room,1.000000,private bath,0,1,2500.00
875934506563119854,Home in Khet Chatuchak,https://a0.muscache.com/pictures/miso/Hosting-875934506563119854/original/d31977bf-53bf-44dc-be7d-7c7a26a9cfaf.jpeg,294438876,Chatu Chak,Entire home/apt,1.000000,bath,1,1,1040.00
43004277,Rental unit in Khet Khlong San,https://a0.muscache.com/pictures/64d6d729-06b6-424e-80d9-c98cc18b934a.jpg,342354558,Khlong San,Entire home/apt,1.000000,bath,1,1,3620.00
822394104961604071,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/b9dc5adc-2b1d-48de-a804-908c323f5b89.jpg,94899359,Khlong Toei,Entire home/apt,2.000000,baths,2,2,2250.00
984462689401802726,Rental unit in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-703295736648985794/original/29215d80-b807-4927-9581-d7af2d365a1e.jpeg,344327171,Sathon,Entire home/apt,1.000000,bath,1,2,985.00
943755030855788959,Condo in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-943755030855788959/original/86cb4b92-649c-49d7-ab0b-2cbf7fd899fe.jpeg,368646484,Khlong Toei,Entire home/apt,1.000000,bath,1,1,1247.00
41569419,Townhouse in Khet Phra Nakhon,https://a0.muscache.com/pictures/109d662c-e3f4-4f9e-95d7-1fb44f494e98.jpg,122267294,Phra Nakhon,Entire home/apt,6.000000,baths,0,0,1700.00
779269531015511025,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-779269531015511025/original/5aab2b28-29e1-4531-b8cb-d62415ddbcf9.jpeg,37301825,Huai Khwang,Entire home/apt,1.000000,bath,1,1,660.00
968600903551093023,Condo in Khet Phra Khanong,https://a0.muscache.com/pictures/hosting/Hosting-968600903551093023/original/2f9eec22-025f-43bf-aee9-53e15bbf2ba7.jpeg,333732879,Phra Khanong,Entire home/apt,1.000000,bath,1,1,800.00
42338944,Condo in Thailand,https://a0.muscache.com/pictures/2dcd1a07-2e4a-4513-aaee-380ea660ddb7.jpg,328295325,Bang Phlat,Entire home/apt,1.000000,bath,1,0,1680.00
969782525456234630,Rental unit in Khet Bang Phlat,https://a0.muscache.com/pictures/hosting/Hosting-969026458584894083/original/1214e23e-e86f-4ff8-b4e6-514d2c70906c.jpeg,172757171,Bang Phlat,Private room,1.000000,shared bath,0,4,1080.00
24932049,Hostel in Khet Bangkok Yai,https://a0.muscache.com/pictures/d19df5aa-87d6-4872-b4fb-c19f8f895b4a.jpg,184970638,Bangkok Yai,Hotel room,1.000000,private bath,0,3,1700.00
737326747983185755,Hotel in Khet Watthana,https://a0.muscache.com/pictures/prohost-api/Hosting-737326747983185755/original/389ee10b-b0f6-48fe-a963-9610403d99be.jpeg,483532042,Vadhana,Private room,1.000000,private bath,1,1,2391.00
40600695,Townhouse in แขวง สวนหลวง,https://a0.muscache.com/pictures/15564202-9fe7-454e-8f94-55df59d768dc.jpg,107844404,Suanluang,Entire home/apt,2.000000,baths,2,2,4500.00
7055140,Place to stay in Bangkok/Tewet,https://a0.muscache.com/pictures/89502936/f21b951f_original.jpg,34795931,Dusit,Private room,1.000000,bath,0,1,1530.00
972785747397305869,Rental unit in Khet Yan Nawa,https://a0.muscache.com/pictures/hosting/Hosting-972785747397305869/original/c03e54f8-e664-4ddd-a1a1-4a7004c6a2e7.jpeg,172757171,Bangkok Noi,Private room,2.000000,baths,0,5,1054.00
672809438955797813,Condo in Khet Khlong San,https://a0.muscache.com/pictures/11845c1a-a223-4385-9a43-9e4852ccb9aa.jpg,47437020,Khlong San,Entire home/apt,1.000000,bath,0,1,796.00
19165052,Condo in Khet Khlong Toei,https://a0.muscache.com/pictures/0acc7e8a-f2aa-4631-bced-940892d64769.jpg,31390032,Khlong Toei,Entire home/apt,1.000000,bath,0,1,904.00
41223829,Condo in Sathon,https://a0.muscache.com/pictures/0c610aa1-392e-4fd8-a017-a05c0dcee8b0.jpg,146105301,Sathon,Entire home/apt,1.000000,bath,0,1,2000.00
872202809802987548,Rental unit in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-872202809802987548/original/c84df8de-6155-4842-85e9-0fb302852ee4.jpeg,502914284,Din Daeng,Entire home/apt,1.000000,bath,2,2,2691.00
42519610,Condo in Khet Yan Nawa,https://a0.muscache.com/pictures/f433dc5f-28ce-4c80-afb3-981d9ac0fa22.jpg,333052698,Yan na wa,Entire home/apt,2.500000,baths,3,3,5899.00
952056000880509004,Hotel in Khet Bang Phlat,https://a0.muscache.com/pictures/hosting/Hosting-952056000880509004/original/a27e3139-e05c-491c-8674-2d223061fbeb.jpeg,172757171,Bang Phlat,Private room,1.000000,bath,1,1,559.00
896604482356301491,Rental unit in Khet Bang Phlat,https://a0.muscache.com/pictures/miso/Hosting-896604482356301491/original/07a77656-e223-48a1-8f36-bbb83ec5a146.jpeg,220893313,Bang Phlat,Entire home/apt,1.000000,bath,1,1,588.00
901499401055688937,Rental unit in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-901499401055688937/original/7a0901d8-b84b-4f13-bf5d-3776799caed4.jpeg,28558403,Ratchathewi,Entire home/apt,1.000000,bath,1,1,1400.00
37278122,Serviced apartment in Khet Ratchathewi,https://a0.muscache.com/pictures/52f63a44-7567-4042-a8a2-7e3c752beb90.jpg,270442733,Ratchathewi,Hotel room,1.000000,private bath,1,1,6720.00
41059361,Condo in Khet Huai Khwang,https://a0.muscache.com/pictures/74df02bb-5108-46c1-842b-aadb243ec0ad.jpg,226540611,Huai Khwang,Entire home/apt,1.000000,bath,1,1,567.00
13919575,Rental unit in Bangkok,https://a0.muscache.com/pictures/d0fad86c-4019-41ee-993a-23af2b14611d.jpg,82627555,Wang Thong Lang,Shared room,2.000000,shared baths,0,1,12500.00
16116889,Home in Bangkok,https://a0.muscache.com/pictures/03f262e6-6c1a-414a-8488-8234cbe4fb7e.jpg,104477456,Don Mueang,Private room,1.000000,bath,0,2,900.00
928062591311935788,Rental unit in Khet Yan Nawa,https://a0.muscache.com/pictures/miso/Hosting-928062591311935788/original/bfd1b0b7-9f2d-4c70-874c-166949d10a97.jpeg,434168399,Yan na wa,Entire home/apt,1.000000,bath,2,2,3125.00
15627431,Condo in Bangkok,https://a0.muscache.com/pictures/092f2547-b46f-4b1a-91cc-1c1f0eb8b929.jpg,98798699,Phra Khanong,Private room,2.000000,baths,0,2,2050.00
39182253,Rental unit in Khet Yan Nawa,https://a0.muscache.com/pictures/fff65942-63e5-4aa4-ad07-8b8af25c963e.jpg,300651587,Yan na wa,Shared room,1.000000,shared bath,0,1,715.00
824940555412875780,Rental unit in Khet Bang Khae,https://a0.muscache.com/pictures/miso/Hosting-824940555412875780/original/005f02e2-f822-43ad-b69a-931ef3f78253.jpeg,500684110,Bang Khae,Private room,1.000000,private bath,0,1,500.00
46810217,Hotel in Khet Din Daeng,https://a0.muscache.com/pictures/d43b1a44-5754-49d6-b430-ce741f4bc5be.jpg,378222947,Din Daeng,Private room,1.000000,private bath,1,1,5500.00
972879122063837799,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-972879122063837799/original/3f942194-31d3-4b67-9200-73ac142100ea.jpeg,505904135,Vadhana,Entire home/apt,1.000000,bath,1,1,1129.00
25056764,Hostel in Khet Bang Rak,https://a0.muscache.com/pictures/29e7ccd6-aa34-45c9-abac-6780e33c57b5.jpg,153068225,Bang Rak,Hotel room,8.000000,shared baths,1,1,1000.00
759424883444287500,Home in Khet Prawet,https://a0.muscache.com/pictures/miso/Hosting-759424883444287500/original/1b7152a4-795d-4b5d-93a6-236b4b2324ea.jpeg,110367888,Pra Wet,Entire home/apt,3.000000,baths,3,3,2000.00
735490491350529681,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-735245308419381309/original/481a0944-4f65-4e53-9b94-e9f963f0f0f9.jpeg,416454376,Huai Khwang,Entire home/apt,1.000000,bath,0,1,978.00
39372504,Hotel in Khet Huai Khwang,https://a0.muscache.com/pictures/1a07be51-04d1-4141-a131-4fb6b7b08abc.jpg,290303592,Huai Khwang,Private room,1.000000,bath,1,4,1600.00
894430118793990561,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/d57b0276-8e5b-4ee9-ba45-06ab55544381.jpg,416454376,Huai Khwang,Entire home/apt,1.000000,bath,2,4,2790.00
16982464,Condo in Khet Watthana,https://a0.muscache.com/pictures/bec618fb-3d21-4e85-9641-a0b67bba57b3.jpg,113019152,Vadhana,Private room,1.000000,private bath,0,1,2665.00
914221297029012200,Guesthouse in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-914221297029012200/original/c0c1b0cc-baed-4828-af87-f887123c973c.jpeg,520119677,Phra Khanong,Private room,7.000000,baths,0,2,8000.00
45326576,Hotel in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-45326576/original/94fa3922-c934-4107-aa61-995c1050fd78.jpeg,284175310,Khlong Toei,Private room,1.000000,private bath,1,1,4000.00
973018840415777072,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-972906914311018084/original/cc261f2a-8b18-40a0-b0f2-f3a80de9d334.jpeg,535083955,Khlong Toei,Private room,1.000000,bath,0,1,1272.00
23401937,Rental unit in Khet Lak Si,https://a0.muscache.com/pictures/4665413a-005c-4903-ac85-1b1e62acde57.jpg,174495000,Lak Si,Private room,1.000000,private bath,0,1,1200.00
17884665,Rental unit in Bangkok,https://a0.muscache.com/pictures/5de7b375-fdfc-4930-81e9-f938cd635bcc.jpg,115897678,Suanluang,Private room,1.000000,private bath,0,1,2700.00
21430673,Townhouse in Khet Yan Nawa,https://a0.muscache.com/pictures/0400a978-64a6-47a3-b034-33564c25e931.jpg,155346136,Yan na wa,Entire home/apt,3.000000,baths,3,3,5000.00
37929672,Serviced apartment in Khet Bang Rak,https://a0.muscache.com/pictures/a1f093eb-ccb8-4bf7-add8-e6df1faa5ee3.jpg,286256575,Bang Rak,Private room,2.000000,baths,1,1,3500.00
41620295,Home in Lak Si,https://a0.muscache.com/pictures/4afd0336-5994-401e-a24d-fd051ae3cd92.jpg,328194670,Lak Si,Private room,1.000000,bath,0,0,1050.00
17141568,Bed and breakfast in Bangkok,https://a0.muscache.com/pictures/ffdc5da1-b7fc-44ac-9116-1d7ec497f7bd.jpg,70533182,Vadhana,Private room,1.000000,shared bath,1,4,420.00
27474162,Condo in Khet Yan Nawa,https://a0.muscache.com/pictures/32b799ef-97d4-4281-bd86-8a53257e9d0c.jpg,46631405,Yan na wa,Private room,1.000000,private bath,0,1,788.00
929405009195150930,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-929405009195150930/original/e942529c-a61c-4661-b27e-d628da8f1fac.jpeg,506075785,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1227.00
719354700685122605,Serviced apartment in Khet Watthana,https://a0.muscache.com/pictures/97b3e001-5bff-4a75-91a9-49f4ac9e0535.jpg,406403381,Vadhana,Private room,2.000000,baths,2,2,3371.00
45004650,Hotel in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-45004650/original/65b7f2cd-a9fd-4e88-a07b-1e235950a52c.jpeg,363232735,Vadhana,Private room,1.000000,private bath,1,1,1488.00
919816612130536657,Hotel in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-919816612130536657/original/894dab84-e288-4e4c-9bd4-9d6cc7b16746.jpeg,77231479,Phra Khanong,Private room,1.000000,bath,1,1,761.00
926786061846900040,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-926786061846900040/original/c45ac18e-3cfd-4202-b702-5d94dd6170f1.jpeg,55406628,Khlong Toei,Shared room,1.000000,shared bath,0,1,429.00
38282765,Home in Khet Khlong Sam Wa,https://a0.muscache.com/pictures/0e50d3aa-ea57-40e2-9a9e-afd8c8e20501.jpg,262998687,Khlong Sam Wa,Entire home/apt,3.000000,baths,3,3,12000.00
48474692,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-48474692/original/6d36e9f9-7e44-4697-abfc-1e7010af1edf.jpeg,20133201,Khlong Toei,Entire home/apt,1.000000,bath,1,1,680.00
766341958840420433,Hostel in Khet Phra Nakhon,https://a0.muscache.com/pictures/miso/Hosting-766341958840420433/original/bac81742-0e4f-46ec-88ee-846b49790d0f.jpeg,488818866,Phra Nakhon,Shared room,2.500000,shared baths,0,8,2000.00
22363300,Place to stay in Khet Bang Khun Thian,https://a0.muscache.com/pictures/5d2c2ca5-689c-4b6e-8343-d0dfb0afcdfb.jpg,158115925,Bang Khun thain,Private room,1.000000,private bath,0,1,1290.00
932940823780305926,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-930404320354628851/original/4fd7993c-f0b2-40cd-928c-b0c2845b0bf6.jpeg,492273748,Vadhana,Entire home/apt,4.000000,baths,3,3,4500.00
894533604635141537,Home in Khet Pathum Wan,https://a0.muscache.com/pictures/miso/Hosting-894533604635141537/original/3c38138d-d4b7-404b-9247-734b584a7ef1.jpeg,140752742,Parthum Wan,Private room,1.000000,bath,0,2,800.00
922382641102644777,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-922382641102644777/original/3bc97121-444b-4da5-a691-03aea8e53c68.jpeg,67585919,Vadhana,Entire home/apt,2.000000,baths,3,3,4794.00
20147018,Rental unit in กรุงเทพมหานคร,https://a0.muscache.com/pictures/71a2342c-bc5e-4cda-85c9-531b54729ac4.jpg,142393747,Sathon,Private room,1.000000,private bath,0,1,2400.00
42479379,Rental unit in สวนหลวง,https://a0.muscache.com/pictures/ed307e73-7912-4e78-a7ba-fb127371bbfe.jpg,93443490,Suanluang,Entire home/apt,1.000000,bath,1,1,499.00
825013972158088336,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/e6b922c3-1dcf-4fa4-892c-2bcce3115715.jpg,157804575,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1300.00
34617923,Rental unit in Bangkok,https://a0.muscache.com/pictures/2f9f92d5-971a-484b-8222-89918f950a1f.jpg,57733500,Suanluang,Private room,4.000000,shared baths,0,6,2600.00
936629646619110058,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-936629646619110058/original/677d9c4c-e090-4b85-ba25-7be942da4d0c.jpeg,506075785,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1213.00
39353057,Rental unit in Ratchathewi,https://a0.muscache.com/pictures/a9520a32-f043-4e1c-a198-f7c00fc05aaa.jpg,301650941,Ratchathewi,Entire home/apt,1.000000,bath,1,1,1485.00
10395706,Rental unit in Bangkhen,https://a0.muscache.com/pictures/0b408401-7f86-4323-9917-19fa27c4ef50.jpg,53525266,Bang Khen,Entire home/apt,2.000000,baths,2,2,900.00
49980821,Rental unit in Khet Bang Sue,https://a0.muscache.com/pictures/e9ccb9a4-11ca-4ab2-911a-d77dc6702f9b.jpg,403060263,Bang Sue,Private room,1.000000,private bath,0,1,600.00
845996900255983288,Rental unit in Khet Bang Kapi,https://a0.muscache.com/pictures/miso/Hosting-817059203391634554/original/28922dd0-a1ec-4a33-bb46-2363ab7a85dd.jpeg,139189243,Bang Kapi,Entire home/apt,1.000000,bath,1,1,766.00
857477254013217182,Hotel in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-857477254013217182/original/0a3fa6db-3913-4b6d-9fe1-8d414ab782a3.jpeg,506493138,Khlong Toei,Private room,1.000000,private bath,1,1,5888.00
4625549,Rental unit in Bangkok,https://a0.muscache.com/pictures/58082730/14c2f270_original.jpg,23957844,Bang Khen,Entire home/apt,1.000000,bath,1,1,904.00
795977106389304526,Hotel in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-730993682661364260/original/9adfa448-8184-4565-b58f-451d2ac719ec.jpeg,182897474,Khlong Toei,Private room,1.000000,private bath,1,1,2500.00
934419267611962075,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-934419267611962075/original/9c06a880-43e7-46dc-97e6-f93e39df8b78.jpeg,402093105,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1213.00
931529362798569488,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-931529362798569488/original/aec4a489-5025-4e31-bff0-a691295a7428.jpeg,402093105,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1213.00
893162272285315258,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-893162272285315258/original/ab39838a-474a-450c-9b6c-e742bd0591d1.jpeg,402093105,Huai Khwang,Entire home/apt,1.000000,bath,2,3,2246.00
953957514556879934,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-936633193092089316/original/a2db838c-1718-4845-ae4f-edba1b35d5b0.jpeg,506075785,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1213.00
932247831002579879,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-932247831002579879/original/0fe8331c-301f-448c-8563-4ae89ec1e60e.jpeg,402093105,Huai Khwang,Entire home/apt,1.000000,bath,2,2,2345.00
858342396403664550,Hotel in Khet Yan Nawa,https://a0.muscache.com/pictures/e73d84b6-febd-4d98-bdd6-d3222f1fb9de.jpg,8717079,Yan na wa,Private room,2.000000,shared baths,2,3,8100.00
928855731296951772,Rental unit in Khet Phasi Charoen,https://a0.muscache.com/pictures/miso/Hosting-928855731296951772/original/d16a6f2d-e374-41b3-920d-ca5b0b762fb8.jpeg,325788794,Phasi Charoen,Entire home/apt,1.000000,bath,1,1,400.00
44607215,Hostel in เขตลาดกระบัง,https://a0.muscache.com/pictures/d8afefdd-ff28-42e3-a741-f3442fb04fb5.jpg,353596519,Lat Krabang,Private room,1.000000,private bath,1,1,1197.00
41065441,Rental unit in Khet Phra Khanong,https://a0.muscache.com/pictures/6d28e71e-4e79-42a6-ae8b-4e912f645fec.jpg,312150593,Phra Khanong,Private room,1.000000,private bath,0,1,1627.00
802024616632307510,Rental unit in Khet Din Daeng,https://a0.muscache.com/pictures/6f57af04-8dbe-4df2-9140-008035287494.jpg,495504443,Ratchathewi,Private room,1.000000,private bath,0,2,1590.00
36049652,Bed and breakfast in Bangkok,https://a0.muscache.com/pictures/8bf27e33-3784-4b57-8b6d-aaf9dd16e421.jpg,174846882,Phra Khanong,Hotel room,1.000000,bath,1,1,360.00
676006314460625894,Condo in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-676006314460625894/original/74ce5265-6f16-41a4-a72f-511338613d48.jpeg,20471469,Vadhana,Entire home/apt,1.000000,bath,2,2,3617.00
729643810975792207,Condo in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-729643810975792207/original/2d44c42b-6e8d-479c-8b22-d05068e9669f.jpeg,152018136,Din Daeng,Entire home/apt,1.000000,bath,1,3,800.00
985282963532856530,Rental unit in Chatuchak,https://a0.muscache.com/pictures/hosting/Hosting-985282963532856530/original/cbe56183-f48f-4ece-b9fa-91b8f3e0a999.jpeg,521024941,Chatu Chak,Private room,1.500000,baths,1,1,2500.00
666275425857994675,Condo in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-666275425857994675/original/666490b7-f5ea-4410-90f7-2e5472b062e7.jpeg,511524602,Huai Khwang,Entire home/apt,1.000000,bath,2,2,2300.00
48033408,Condo in Khet Bang Na,https://a0.muscache.com/pictures/6b0e223b-6bb8-4f96-af73-c28d639aff85.jpg,138870859,Bang Na,Entire home/apt,1.000000,bath,1,1,650.00
837988762761153971,Serviced apartment in Khet Watthana,https://a0.muscache.com/pictures/57594776-0620-47a3-bda8-55b304b25982.jpg,406403381,Vadhana,Private room,4.000000,baths,4,5,7900.00
894265302663215731,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/c35d6d14-b7bf-47ca-8642-50e8d039f639.jpg,28558403,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1520.00
49552135,Rental unit in Khet Lak Si,https://a0.muscache.com/pictures/1db7f077-a22f-4227-a8f2-5427faac5e2a.jpg,399753309,Lak Si,Private room,1.000000,private bath,0,0,600.00
28234004,Home in Khet Suan Luang,https://a0.muscache.com/pictures/8a6eb77d-34d2-4475-9b9b-642323f83c51.jpg,213264031,Huai Khwang,Private room,1.000000,private bath,0,1,2712.00
30483216,Bed and breakfast in Wattana,https://a0.muscache.com/pictures/f61e5022-9495-478d-ad83-f1d89472ccd2.jpg,213505793,Khlong Toei,Private room,2.000000,baths,0,2,754.00
39983311,Rental unit in Bangkok,https://a0.muscache.com/pictures/42ead62a-f79c-42ca-a6c5-32602c6cdbc2.jpg,222010753,Huai Khwang,Entire home/apt,1.500000,baths,1,1,1386.00
43344912,Condo in แขวง ลาดยาว เขต จตุจักร,https://a0.muscache.com/pictures/d8123009-a35d-4fe4-83a3-961140f554b7.jpg,345228612,Chatu Chak,Entire home/apt,1.000000,bath,1,1,1600.00
41101592,Guest suite in Khet Bangkok Yai,https://a0.muscache.com/pictures/3b6bcae7-2193-4fee-b4f7-8bd95735489f.jpg,321467168,Bangkok Yai,Entire home/apt,1.000000,bath,0,0,1500.00
36016684,Condo in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/a1108d9f-f363-4a9b-bbac-5cf3931ab198.jpg,270964682,Huai Khwang,Entire home/apt,1.000000,bath,1,1,10000.00
9156356,Condo in Bangkok,https://a0.muscache.com/pictures/0d823213-fe8e-4964-be96-6899f0b443ef.jpg,20953422,Phasi Charoen,Entire home/apt,1.000000,bath,1,1,800.00
18130962,Home in Khet Bang Rak,https://a0.muscache.com/pictures/095b3ad5-d832-444a-82db-5e40c2457000.jpg,37284010,Bang Rak,Entire home/apt,3.500000,baths,5,7,4900.00
34322016,Condo in Khet Bang Na,https://a0.muscache.com/pictures/03211978-ccd2-425e-acb3-9c3e3bff32da.jpg,106265622,Bang Na,Entire home/apt,1.000000,bath,1,1,955.00
906353354663342644,Home in Khet Bang Kapi,https://a0.muscache.com/pictures/91d51952-5db1-47ac-b88d-7fbcf7d9eadd.jpg,435016000,Bang Kapi,Entire home/apt,12.000000,baths,8,9,11067.00
30680072,Condo in Khet Sathon,https://a0.muscache.com/pictures/4c18945a-3614-4f41-a3f6-4db6628c9f7a.jpg,437555,Sathon,Private room,1.000000,private bath,0,2,6000.00
52027689,Condo in Khet Huai Khwang,https://a0.muscache.com/pictures/c073a589-e55a-43bc-a085-9272776aeb8e.jpg,275190107,Huai Khwang,Entire home/apt,1.000000,bath,2,2,850.00
16012700,Rental unit in Bangkok,https://a0.muscache.com/pictures/de7866eb-55aa-41d0-aa8f-d65a7fac8294.jpg,104114734,Vadhana,Private room,1.000000,bath,0,1,515.00
940682667743128056,Hotel in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-940682667743128056/original/e2371092-3aac-4998-a3f6-b4c34dfe956a.jpeg,186270866,Sathon,Private room,1.000000,bath,1,1,1199.00
960436416036262167,Rental unit in Khet Prawet,https://a0.muscache.com/pictures/miso/Hosting-6246437/original/35503ab7-07d9-4d50-bdae-2b89b622d400.jpeg,32432579,Pra Wet,Private room,1.000000,bath,0,1,499.00
30494696,Aparthotel in Khet Suan Luang,https://a0.muscache.com/pictures/f6522835-8061-4641-b476-d7a9930f179c.jpg,228866418,Suanluang,Private room,1.000000,private bath,1,1,890.00
36991207,Home in Khet Bangkok Noi,https://a0.muscache.com/pictures/eda4ddf2-7d6d-4dd5-84ac-d256bdf6c69e.jpg,221320360,Bangkok Noi,Private room,1.000000,private bath,0,1,3560.00
967806696240665238,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/8582354d-f39e-4324-900f-6973fc288825.jpg,111844630,Khlong Toei,Entire home/apt,2.000000,baths,2,3,1643.00
755494261886837506,Condo in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-755494261886837506/original/647fd577-e39a-4871-b8d0-c2fbba72059d.jpeg,481361305,Phra Khanong,Entire home/apt,1.000000,bath,1,1,633.00
4621171,Home in Bangkok,https://a0.muscache.com/pictures/58028593/5d74d966_original.jpg,23762551,Yan na wa,Entire home/apt,1.000000,bath,1,1,1208.00
947545392386869956,Resort in Khet Suan Luang,https://a0.muscache.com/pictures/prohost-api/Hosting-947545392386869956/original/7c10eb01-8b88-4c69-b233-95fdf1cf07c6.jpeg,262382477,Suanluang,Private room,1.000000,private bath,1,1,1829.00
