id,host_id,neighbourhood_cleansed,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,Group_rating_score,Group_scores_accuracy,Group_scores_cleanliness,Group_scores_communication,Group_score_location
932271104230899875,513573243,Khlong Toei,Private room,8,4.88,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
13755069,70865308,Ratchathewi,Private room,8,4.88,4.88,4.75,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
7537579,19266319,Vadhana,Entire home/apt,393,4.88,4.91,4.84,4.96,4.97,4.78,Excellence,Excellence,Excellence,Excellence,Excellence
18377547,48073897,Khlong Toei,Entire home/apt,16,4.88,4.94,4.75,4.81,4.94,4.94,Excellence,Excellence,Excellence,Excellence,Excellence
41098336,138349971,Phra Khanong,Entire home/apt,8,4.88,4.88,4.63,4.88,4.88,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
50188878,9550104,Vadhana,Entire home/apt,17,4.88,4.82,4.71,4.88,4.94,5,Excellence,Excellence,Excellence,Excellence,Excellence
20205618,30963587,Khlong Toei,Hotel room,237,4.88,4.92,4.83,4.93,4.93,4.52,Excellence,Excellence,Excellence,Excellence,Excellence
741958280099210729,35082871,Vadhana,Entire home/apt,41,4.88,4.78,4.56,4.98,4.95,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
23462808,35112478,Khlong Toei,Entire home/apt,230,4.88,4.93,4.9,4.85,4.93,4.77,Excellence,Excellence,Excellence,Excellence,Excellence
746908297626472276,215327582,Vadhana,Entire home/apt,32,4.88,4.81,4.94,4.91,4.94,4.91,Excellence,Excellence,Excellence,Excellence,Excellence
43475497,273690888,Don Mueang,Private room,58,4.88,4.88,4.97,4.9,4.93,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
710495144475280196,251679603,Vadhana,Entire home/apt,8,4.88,5,5,4.88,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
903830896481632639,27721148,Khlong Toei,Entire home/apt,17,4.88,4.88,4.94,4.94,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
26312565,197861812,Parthum Wan,Entire home/apt,82,4.88,4.84,4.79,4.83,4.89,4.84,Excellence,Excellence,Excellence,Excellence,Excellence
41050688,66451193,Bang Na,Entire home/apt,8,4.88,4.75,4.63,4.88,5,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
41968306,330587106,Vadhana,Entire home/apt,40,4.88,4.93,4.8,4.93,4.98,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
921410794378620118,487618699,Khlong Toei,Entire home/apt,8,4.88,4.63,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
837369419475997121,180619497,Bang Na,Entire home/apt,32,4.88,4.91,4.81,4.84,4.97,4.59,Excellence,Excellence,Excellence,Excellence,Excellence
818591568471126829,487618699,Khlong Toei,Entire home/apt,24,4.88,4.88,4.83,4.96,4.88,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
798280533792821146,251620538,Khlong Toei,Entire home/apt,8,4.88,4.88,5,5,4.88,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
33814156,133849226,Ratchathewi,Entire home/apt,84,4.88,4.9,4.92,4.94,4.96,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
38335354,35112478,Khlong Toei,Entire home/apt,60,4.88,4.9,4.88,4.87,4.9,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
42217929,219983414,Khlong Toei,Entire home/apt,43,4.88,4.93,4.91,4.88,4.93,4.49,Excellence,Excellence,Excellence,Excellence,Good
12860175,42767433,Phra Khanong,Entire home/apt,65,4.88,4.95,4.84,4.87,4.95,4.84,Excellence,Excellence,Excellence,Excellence,Excellence
21841571,114773386,Huai Khwang,Entire home/apt,18,4.88,4.94,4.88,4.94,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
9737667,33548861,Vadhana,Entire home/apt,8,4.88,4.88,4.75,4.88,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
859173399934781282,130247910,Chatu Chak,Entire home/apt,16,4.88,4.75,4.88,4.88,4.63,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
13422040,76492587,Bang Rak,Private room,17,4.88,5,4.82,4.94,5,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
16251476,33165435,Lak Si,Private room,51,4.88,4.88,4.9,4.9,4.9,4.58,Excellence,Excellence,Excellence,Excellence,Excellence
855268976688141109,62374140,Khlong Toei,Entire home/apt,8,4.88,4.88,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
23280094,3773805,Khlong Toei,Entire home/apt,33,4.88,4.88,4.91,5,4.97,4.94,Excellence,Excellence,Excellence,Excellence,Excellence
606874318315375129,448985622,Ratchathewi,Entire home/apt,8,4.88,5,4.13,5,5,4.88,Excellence,Excellence,Good,Excellence,Excellence
647006479131196339,234600442,Phasi Charoen,Entire home/apt,8,4.88,5,5,4.88,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
33035188,248396375,Don Mueang,Private room,45,4.88,4.95,4.95,4.91,4.91,4.7,Excellence,Excellence,Excellence,Excellence,Excellence
10182742,40259616,Phra Nakhon,Private room,169,4.88,4.91,4.89,4.93,4.93,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
16329163,101579755,Huai Khwang,Entire home/apt,25,4.88,4.96,4.96,4.96,5,4.4,Excellence,Excellence,Excellence,Excellence,Good
2434974,12445454,Huai Khwang,Entire home/apt,217,4.88,4.93,4.9,4.92,4.9,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
762776974709383625,2824430,Vadhana,Entire home/apt,17,4.88,4.82,4.76,5,4.94,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
801327649172543700,492926390,Vadhana,Entire home/apt,48,4.88,4.83,4.85,4.88,4.94,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
896958998204957532,500256266,Khlong Toei,Entire home/apt,8,4.88,4.75,4.75,4.88,4.75,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
14616137,19337741,Khlong Toei,Entire home/apt,16,4.88,4.88,4.56,5,4.94,5,Excellence,Excellence,Excellence,Excellence,Excellence
772324817772756286,122363222,Khlong Toei,Entire home/apt,49,4.88,4.88,4.8,4.94,4.96,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
27473119,21970931,Bang Sue,Entire home/apt,93,4.88,4.85,4.82,4.76,4.94,4.46,Excellence,Excellence,Excellence,Excellence,Good
10264628,40916613,Bang Khae,Private room,16,4.88,4.88,4.5,5,5,4.31,Excellence,Excellence,Excellence,Excellence,Good
42173580,42894383,Huai Khwang,Entire home/apt,34,4.88,4.97,4.85,4.88,4.97,4.91,Excellence,Excellence,Excellence,Excellence,Excellence
796240816053321644,90247826,Phra Khanong,Entire home/apt,24,4.88,4.71,4.75,4.92,4.96,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
23238700,25774790,Phra Khanong,Entire home/apt,43,4.88,4.93,4.79,4.95,4.93,4.72,Excellence,Excellence,Excellence,Excellence,Excellence
4863676,24218787,Khlong San,Private room,92,4.88,4.98,4.9,4.93,4.93,4.65,Excellence,Excellence,Excellence,Excellence,Excellence
9033067,7273604,Khlong Toei,Entire home/apt,8,4.88,4.75,4.88,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
920716118611987890,312545246,Vadhana,Entire home/apt,8,4.88,5,4.88,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
866268081219591868,203915817,Khlong Toei,Entire home/apt,16,4.88,4.69,4.69,4.88,4.94,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
22975832,111844630,Bang Na,Entire home/apt,24,4.88,4.92,4.83,5,4.92,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
34249760,165997904,Huai Khwang,Entire home/apt,32,4.88,5,4.88,4.84,4.97,4.69,Excellence,Excellence,Excellence,Excellence,Excellence
917712094165232345,312545246,Vadhana,Entire home/apt,8,4.88,5,5,4.5,5,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
21173197,152785309,Bang Rak,Entire home/apt,122,4.88,4.95,4.93,4.85,4.89,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
855531953023415623,507101756,Bang Na,Entire home/apt,8,4.88,5,4.88,4.75,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
33649091,253593112,Sathon,Entire home/apt,145,4.88,4.85,4.89,4.95,4.96,4.62,Excellence,Excellence,Excellence,Excellence,Excellence
41740778,9088749,Parthum Wan,Entire home/apt,8,4.88,4.75,4.75,4.88,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
32675848,51192901,Ratchathewi,Entire home/apt,24,4.88,4.71,4.79,4.96,4.96,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
841564604813576170,21841427,Din Daeng,Entire home/apt,8,4.88,5,4.63,4.63,4.88,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
677925865676637282,1513875,Phaya Thai,Entire home/apt,8,4.88,4.75,4.88,5,5,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
680261341864923371,463798933,Ratchathewi,Entire home/apt,16,4.88,5,4.88,4.88,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
671308264522843345,111844630,Khlong Toei,Entire home/apt,8,4.88,5,4.88,4.88,4.88,5,Excellence,Excellence,Excellence,Excellence,Excellence
785694951020466456,75210832,Vadhana,Entire home/apt,8,4.88,4.88,4.63,4.75,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
685384230370169286,122363222,Khlong Toei,Entire home/apt,25,4.88,4.92,4.84,4.84,4.84,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
738742399774137147,205008955,Bang Kho laen,Entire home/apt,8,4.88,5,5,4.88,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
32353187,178797330,Khlong Toei,Entire home/apt,41,4.88,4.85,4.76,4.83,4.95,4.95,Excellence,Excellence,Excellence,Excellence,Excellence
49453096,342182060,Khlong Toei,Private room,8,4.88,4.38,4.5,4.75,4.88,4.75,Excellence,Good,Excellence,Excellence,Excellence
15936744,43652003,Phra Khanong,Entire home/apt,35,4.88,5,4.97,4.97,4.97,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
38864666,296659086,Khlong Toei,Entire home/apt,60,4.88,4.85,4.93,4.92,4.88,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
19699801,67882642,Bang Khen,Entire home/apt,18,4.88,4.83,4.61,4.83,4.78,3.83,Excellence,Excellence,Excellence,Excellence,Fair Good
17526365,766443,Vadhana,Entire home/apt,97,4.88,4.91,4.88,4.84,4.89,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
11781761,62254557,Vadhana,Entire home/apt,64,4.88,4.88,4.83,4.95,4.91,4.95,Excellence,Excellence,Excellence,Excellence,Excellence
46931994,1449797,Vadhana,Entire home/apt,34,4.88,4.94,4.74,4.85,4.88,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
20169695,36644963,Phaya Thai,Entire home/apt,26,4.88,4.96,4.65,4.96,5,4.84,Excellence,Excellence,Excellence,Excellence,Excellence
825093635271555455,62256771,Vadhana,Entire home/apt,8,4.88,4.88,4.75,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
33324108,213774225,Suanluang,Entire home/apt,82,4.88,4.91,4.81,4.88,4.9,4.66,Excellence,Excellence,Excellence,Excellence,Excellence
31938354,239469095,Khlong Toei,Entire home/apt,40,4.88,4.95,4.95,5,4.88,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
23341627,57232525,Huai Khwang,Entire home/apt,58,4.88,4.93,4.68,4.84,4.96,4.48,Excellence,Excellence,Excellence,Excellence,Good
771464071961201696,179295136,Din Daeng,Entire home/apt,17,4.88,5,5,4.88,4.88,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
28658325,48540387,Bang Rak,Entire home/apt,99,4.88,4.84,4.84,4.86,4.9,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
645220028815881502,30262097,Vadhana,Entire home/apt,24,4.88,4.96,4.96,5,4.96,4.78,Excellence,Excellence,Excellence,Excellence,Excellence
32327477,2973845,Khlong Toei,Entire home/apt,32,4.88,4.97,4.91,5,4.94,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
9468871,25001188,Khlong Toei,Entire home/apt,17,4.88,5,4.88,4.94,5,4.94,Excellence,Excellence,Excellence,Excellence,Excellence
16734478,106203113,Khlong San,Private room,195,4.88,4.91,4.85,4.94,4.96,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
16681141,63149653,Suanluang,Private room,173,4.88,4.9,4.87,4.9,4.92,4.33,Excellence,Excellence,Excellence,Excellence,Good
13983862,60593496,Khlong Toei,Entire home/apt,16,4.88,4.94,4.75,5,4.81,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
772045791059375480,89820474,Khlong Toei,Entire home/apt,25,4.88,4.76,4.8,4.88,4.96,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
873531083308610532,30386490,Vadhana,Entire home/apt,8,4.88,4.88,4.88,4.5,4.88,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
19596050,28447831,Samphanthawong,Private room,48,4.88,4.88,4.9,4.96,4.96,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
676193189051481217,89820474,Khlong Toei,Entire home/apt,25,4.88,4.92,4.84,4.92,4.96,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
819221329475538520,495139466,Khlong Toei,Entire home/apt,8,4.88,4.75,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
33512380,69773784,Bang Rak,Entire home/apt,8,4.88,4.88,4.88,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
726512577261594963,314945555,Phra Khanong,Entire home/apt,25,4.88,4.96,4.88,4.88,4.8,4.72,Excellence,Excellence,Excellence,Excellence,Excellence
3851325,19268418,Din Daeng,Entire home/apt,24,4.88,4.88,4.88,4.88,4.75,4.54,Excellence,Excellence,Excellence,Excellence,Excellence
928157961162095794,520276253,Vadhana,Private room,8,4.88,4.88,4.88,5,4.88,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
800482690611255802,31785866,Lak Si,Entire home/apt,17,4.88,4.94,4.88,4.88,5,4.53,Excellence,Excellence,Excellence,Excellence,Excellence
23224285,21970931,Bang Sue,Entire home/apt,57,4.88,4.84,4.74,4.88,4.89,4.4,Excellence,Excellence,Excellence,Excellence,Good
26435840,197043837,Pom Prap Sattru Phai,Private room,17,4.88,4.94,4.94,4.94,4.94,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
37303927,231041483,Chatu Chak,Entire home/apt,40,4.88,4.88,4.85,4.9,4.98,4.68,Excellence,Excellence,Excellence,Excellence,Excellence
666239812978918091,69753655,Vadhana,Private room,80,4.88,4.85,4.79,4.85,4.95,4.69,Excellence,Excellence,Excellence,Excellence,Excellence
657842757201974320,131643553,Huai Khwang,Entire home/apt,51,4.88,4.9,4.94,4.88,4.86,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
10692058,31620438,Din Daeng,Entire home/apt,25,4.88,4.84,4.84,4.92,4.88,4.72,Excellence,Excellence,Excellence,Excellence,Excellence
27591062,106557822,Chatu Chak,Private room,75,4.88,4.93,4.96,4.88,4.93,4.35,Excellence,Excellence,Excellence,Excellence,Good
862730185319012415,501920630,Vadhana,Entire home/apt,16,4.88,4.81,4.81,5,4.81,5,Excellence,Excellence,Excellence,Excellence,Excellence
889686710364865297,183743871,Lat Krabang,Entire home/apt,17,4.88,4.88,4.82,4.82,4.88,4.94,Excellence,Excellence,Excellence,Excellence,Excellence
20035548,89442943,Vadhana,Entire home/apt,68,4.88,4.91,4.82,4.85,4.94,4.9,Excellence,Excellence,Excellence,Excellence,Excellence
2682899,8444643,Vadhana,Entire home/apt,25,4.88,4.92,4.96,4.92,4.72,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
28499474,2940438,Rat Burana,Entire home/apt,15,4.87,4.87,4.93,5,5,4.13,Excellence,Excellence,Excellence,Excellence,Good
5620403,5214208,Khlong Toei,Private room,40,4.87,4.95,4.79,4.95,5,4.74,Excellence,Excellence,Excellence,Excellence,Excellence
17263391,47320777,Bang Rak,Entire home/apt,83,4.87,4.88,4.83,4.91,4.94,4.78,Excellence,Excellence,Excellence,Excellence,Excellence
29497285,215017046,Khlong Toei,Private room,31,4.87,4.9,4.9,4.97,4.9,4.42,Excellence,Excellence,Excellence,Excellence,Good
38736512,221708819,Huai Khwang,Entire home/apt,16,4.87,4.8,4.8,4.8,4.93,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
21957932,6132593,Sathon,Entire home/apt,38,4.87,4.92,4.89,5,4.92,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
33658995,253145060,Din Daeng,Entire home/apt,46,4.87,4.96,4.85,4.91,4.93,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
9849435,30963587,Khlong Toei,Hotel room,453,4.87,4.92,4.83,4.92,4.9,4.59,Excellence,Excellence,Excellence,Excellence,Excellence
4636072,18699637,Ratchathewi,Entire home/apt,75,4.87,4.95,4.88,4.78,4.95,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
658219252492046048,466287997,Phaya Thai,Private room,15,4.87,4.73,4.8,5,5,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
53466163,120880881,Ratchathewi,Entire home/apt,23,4.87,4.78,4.83,4.83,4.91,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
48850934,63340903,Din Daeng,Entire home/apt,15,4.87,4.6,4.87,4.8,4.8,5,Excellence,Excellence,Excellence,Excellence,Excellence
767662655142397242,485783014,Chatu Chak,Private room,15,4.87,4.87,4.8,4.67,4.93,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
33154029,248396375,Don Mueang,Private room,23,4.87,4.91,4.78,4.96,5,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
781630980674791351,1407907,Bang Rak,Entire home/apt,38,4.87,4.89,4.84,4.92,4.97,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
23295772,68594954,Parthum Wan,Entire home/apt,54,4.87,4.91,4.91,4.96,4.94,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
36400772,273701410,Lat Krabang,Hotel room,99,4.87,4.86,4.89,4.97,4.92,4.77,Excellence,Excellence,Excellence,Excellence,Excellence
687293290293167570,135753246,Ratchathewi,Entire home/apt,52,4.87,4.83,4.69,4.85,4.88,4.77,Excellence,Excellence,Excellence,Excellence,Excellence
18064035,3773805,Khlong Toei,Entire home/apt,47,4.87,4.91,4.96,5,4.98,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
37408188,251475219,Phaya Thai,Entire home/apt,47,4.87,4.91,4.91,4.87,4.96,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
787934900219270998,35082871,Khlong Toei,Entire home/apt,31,4.87,4.87,4.9,4.94,4.97,4.61,Excellence,Excellence,Excellence,Excellence,Excellence
32172015,123348332,Khlong Toei,Private room,15,4.87,4.93,4.73,5,5,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
18549362,13282564,Bang Rak,Entire home/apt,188,4.87,4.88,4.84,4.91,4.91,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
5709620,688419,Phaya Thai,Entire home/apt,134,4.87,4.91,4.77,4.94,4.97,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
23221961,21970931,Bang Sue,Entire home/apt,117,4.87,4.88,4.91,4.91,4.98,4.49,Excellence,Excellence,Excellence,Excellence,Good
32541525,122363222,Khlong Toei,Entire home/apt,137,4.87,4.92,4.76,4.89,4.97,4.81,Excellence,Excellence,Excellence,Excellence,Excellence
4372581,1610754,Phra Nakhon,Entire home/apt,16,4.87,4.8,4.87,5,5,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
23009645,762528,Bang Kho laen,Entire home/apt,136,4.87,4.87,4.84,4.9,4.92,4.47,Excellence,Excellence,Excellence,Excellence,Good
31043918,178014233,Bang Kho laen,Entire home/apt,38,4.87,4.89,4.82,4.89,4.87,4.68,Excellence,Excellence,Excellence,Excellence,Excellence
39453505,9088749,Parthum Wan,Entire home/apt,15,4.87,4.73,4.6,5,4.93,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
8616187,13020066,Khlong Toei,Entire home/apt,173,4.87,4.92,4.74,4.93,4.95,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
560439068163939717,441917899,Khlong Toei,Entire home/apt,89,4.87,4.9,4.87,4.94,4.9,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
30777599,21970931,Bang Sue,Entire home/apt,45,4.87,4.8,4.73,4.82,4.91,4.42,Excellence,Excellence,Excellence,Excellence,Good
610399818027720763,30386490,Khlong Toei,Entire home/apt,67,4.87,4.91,4.87,4.96,4.87,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
32683658,37194944,Vadhana,Entire home/apt,112,4.87,4.86,4.82,4.93,4.85,4.81,Excellence,Excellence,Excellence,Excellence,Excellence
36391777,24838982,Thon buri,Private room,119,4.87,4.92,4.84,4.95,4.92,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
37983986,235135484,Khlong Toei,Entire home/apt,165,4.87,4.88,4.85,4.88,4.94,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
21080055,151945900,Thon buri,Entire home/apt,15,4.87,5,4.93,4.87,4.87,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
2162578,1140715,Bang Rak,Entire home/apt,118,4.87,4.89,4.84,4.85,4.91,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
39375348,152938941,Ratchathewi,Entire home/apt,104,4.87,4.81,4.87,4.93,4.91,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
37795401,234983307,Khlong Toei,Entire home/apt,127,4.87,4.94,4.91,4.94,4.98,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
21830417,145425860,Khlong Toei,Entire home/apt,86,4.87,4.87,4.88,4.95,4.98,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
20740856,52130340,Phaya Thai,Entire home/apt,108,4.87,4.88,4.88,4.93,4.93,4.72,Excellence,Excellence,Excellence,Excellence,Excellence
12388145,29304474,Vadhana,Entire home/apt,15,4.87,4.93,4.73,4.87,4.93,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
787135322561006883,59839774,Phra Khanong,Entire home/apt,23,4.87,4.96,4.74,5,5,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
752491940589299789,30559832,Chom Thong,Entire home/apt,23,4.87,4.91,4.78,4.96,5,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
41120539,317285255,Phra Nakhon,Entire home/apt,39,4.87,4.92,4.85,4.9,4.97,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
20285860,19315013,Bang Rak,Private room,266,4.87,4.88,4.78,4.91,4.96,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
3697546,12352306,Vadhana,Entire home/apt,86,4.87,4.91,4.86,4.93,4.82,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
15170102,60324618,Bang Rak,Entire home/apt,15,4.87,5,4.8,5,4.93,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
733331562783837765,22200127,Vadhana,Entire home/apt,15,4.87,5,5,5,4.93,4.53,Excellence,Excellence,Excellence,Excellence,Excellence
30142132,156885501,Lak Si,Private room,15,4.87,5,4.93,4.93,4.93,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
699135385002072337,89820474,Khlong Toei,Entire home/apt,30,4.87,4.9,4.93,4.7,4.83,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
22798251,165628058,Pom Prap Sattru Phai,Hotel room,15,4.87,4.93,4.93,4.93,4.93,4.53,Excellence,Excellence,Excellence,Excellence,Excellence
785062127538784000,482449714,Khlong Toei,Entire home/apt,45,4.87,4.82,4.73,4.67,4.93,4.69,Excellence,Excellence,Excellence,Excellence,Excellence
33435164,17509085,Thon buri,Entire home/apt,85,4.87,4.92,4.84,4.96,4.94,4.66,Excellence,Excellence,Excellence,Excellence,Excellence
39345683,302224694,Bang Na,Private room,15,4.87,4.87,4.93,4.87,5,4.27,Excellence,Excellence,Excellence,Excellence,Good
18491942,35301962,Vadhana,Entire home/apt,30,4.87,4.97,4.83,4.93,5,4.87,Excellence,Excellence,Excellence,Excellence,Excellence
37223022,106729537,Vadhana,Entire home/apt,30,4.87,4.83,4.93,4.87,4.97,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
35676864,10170452,Bang Sue,Entire home/apt,31,4.87,4.97,4.97,5,4.81,4.35,Excellence,Excellence,Excellence,Excellence,Good
849601411969453683,27721148,Khlong Toei,Entire home/apt,38,4.87,4.89,4.92,4.82,4.97,4.95,Excellence,Excellence,Excellence,Excellence,Excellence
15736896,11221480,Chatu Chak,Entire home/apt,15,4.87,5,4.8,4.93,4.93,4.47,Excellence,Excellence,Excellence,Excellence,Good
696195226530608168,169830928,Bang Khen,Entire home/apt,23,4.87,4.83,4.83,4.96,4.87,4.39,Excellence,Excellence,Excellence,Excellence,Good
21440898,65017752,Bang Na,Entire home/apt,30,4.87,4.87,4.9,4.93,4.93,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
27184680,42482778,Bang Rak,Entire home/apt,93,4.87,4.91,4.72,4.93,4.81,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
789424763928802142,19213283,Vadhana,Entire home/apt,39,4.87,4.95,4.82,4.9,4.92,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
19469957,33550104,Vadhana,Hotel room,62,4.87,4.82,4.92,4.98,4.89,4.27,Excellence,Excellence,Excellence,Excellence,Good
42337224,24147370,Khlong Toei,Entire home/apt,46,4.87,4.91,4.93,4.8,4.93,4.24,Excellence,Excellence,Excellence,Excellence,Good
38336903,201677068,Khlong Toei,Entire home/apt,23,4.87,4.96,4.91,5,5,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
660022473575508059,73698383,Bang Rak,Private room,15,4.87,4.93,4.87,4.87,4.93,5,Excellence,Excellence,Excellence,Excellence,Excellence
29379952,184339795,Din Daeng,Entire home/apt,23,4.87,4.87,4.91,4.87,5,4.7,Excellence,Excellence,Excellence,Excellence,Excellence
39100832,420188,Khlong Toei,Entire home/apt,54,4.87,4.91,4.93,4.91,4.94,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
751025303076300052,315867023,Bang Rak,Entire home/apt,61,4.87,4.89,4.82,4.9,4.92,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
36395928,251475219,Phaya Thai,Entire home/apt,54,4.87,4.94,4.91,4.91,4.94,4.74,Excellence,Excellence,Excellence,Excellence,Excellence
593392094332943273,451813455,Chatu Chak,Private room,23,4.87,4.74,4.57,4.91,4.78,4.43,Excellence,Excellence,Excellence,Excellence,Good
26984400,203013440,Bang Rak,Private room,128,4.87,4.91,4.8,4.94,4.99,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
35965455,67973902,Sathon,Entire home/apt,79,4.87,4.96,4.91,4.87,4.99,4.65,Excellence,Excellence,Excellence,Excellence,Excellence
24456427,69640446,Bang Phlat,Private room,32,4.87,4.8,4.8,4.9,4.9,4.47,Excellence,Excellence,Excellence,Excellence,Good
16917208,112970036,Ratchathewi,Private room,99,4.87,4.96,4.96,4.93,4.98,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
688104108021450391,62257044,Vadhana,Entire home/apt,23,4.87,4.96,4.91,4.87,4.87,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
7777642,40576227,Bang Khen,Entire home/apt,391,4.87,4.88,4.89,4.96,4.97,4.53,Excellence,Excellence,Excellence,Excellence,Excellence
